,Weight
464,5.691364207442979e-05
465,5.691364207442979e-05
466,5.691364207442979e-05
467,5.691364207442979e-05
468,5.691364207442979e-05
469,5.691364207442979e-05
470,5.691364207442979e-05
471,5.691364207442979e-05
472,5.691364207442979e-05
473,1.3894932147077586e-08
474,1.3894932147077586e-08
475,1.3894932147077586e-08
476,1.3894932147077586e-08
477,1.3894932147077586e-08
478,1.3894932147077586e-08
479,1.3894932147077586e-08
480,1.3894932147077586e-08
481,1.3894932147077586e-08
482,1.3894932147077586e-08
483,1.3894932147077586e-08
484,1.3894932147077586e-08
485,1.3894932147077586e-08
486,1.3894932147077586e-08
487,1.3894932147077586e-08
488,1.3894932147077586e-08
489,1.3894932147077586e-08
490,1.3894932147077586e-08
491,1.3894932147077586e-08
492,1.3894932147077586e-08
493,1.3894932147077586e-08
494,1.3894932147077586e-08
495,1.3894932147077586e-08
496,1.3894932147077586e-08
497,1.3894932147077586e-08
498,1.3894932147077586e-08
499,1.3894932147077586e-08
500,1.3894932147077586e-08
501,1.3894932147077586e-08
502,1.3894932147077586e-08
503,1.3894932147077586e-08
504,1.3894932147077586e-08
505,1.3894932147077586e-08
506,1.3894932147077586e-08
507,1.3894932147077586e-08
508,1.3894932147077586e-08
509,1.3894932147077586e-08
510,1.3894932147077586e-08
511,1.3894932147077586e-08
512,1.3894932147077586e-08
513,1.3894932147077586e-08
514,1.3894932147077586e-08
515,1.3894932147077586e-08
516,1.3894932147077586e-08
517,1.3894932147077586e-08
518,1.3894932147077586e-08
519,1.3894932147077586e-08
520,1.3894932147077586e-08
521,1.3894932147077586e-08
522,1.3894932147077586e-08
523,1.3894932147077586e-08
524,1.3894932147077586e-08
525,1.3894932147077586e-08
526,1.3894932147077586e-08
527,1.3894932147077586e-08
528,1.3894932147077586e-08
529,1.3894932147077586e-08
530,1.3894932147077586e-08
531,1.3894932147077586e-08
532,1.3894932147077586e-08
533,1.3894932147077586e-08
534,1.3894932147077586e-08
535,1.3894932147077586e-08
536,1.3894932147077586e-08
537,1.3894932147077586e-08
538,1.3894932147077586e-08
539,1.3894932147077586e-08
540,1.3894932147077586e-08
541,1.3894932147077586e-08
542,1.3894932147077586e-08
543,1.3894932147077586e-08
544,1.3894932147077586e-08
545,1.3894932147077586e-08
546,1.3894932147077586e-08
547,1.3894932147077586e-08
548,1.3894932147077586e-08
549,1.3894932147077586e-08
550,1.3894932147077586e-08
551,1.3894932147077586e-08
552,1.3894932147077586e-08
553,1.3894932147077586e-08
554,1.3894932147077586e-08
555,1.3894932147077586e-08
556,1.3894932147077586e-08
557,1.3894932147077586e-08
558,1.3894932147077586e-08
559,1.3894932147077586e-08
560,1.3894932147077586e-08
561,1.3894932147077586e-08
562,1.3894932147077586e-08
563,1.3894932147077586e-08
564,1.3894932147077586e-08
565,1.3894932147077586e-08
566,1.3894932147077586e-08
567,1.3894932147077586e-08
568,1.3894932147077586e-08
569,1.3894932147077586e-08
570,1.3894932147077586e-08
571,1.3894932147077586e-08
572,1.3894932147077586e-08
573,1.3894932147077586e-08
574,1.3894932147077586e-08
575,1.3894932147077586e-08
576,1.3894932147077586e-08
577,1.3894932147077586e-08
578,1.3894932147077586e-08
579,1.3894932147077586e-08
580,1.3894932147077586e-08
581,1.3894932147077586e-08
582,1.3894932147077586e-08
583,1.3894932147077586e-08
584,1.3894932147077586e-08
585,1.3894932147077586e-08
586,1.3894932147077586e-08
587,1.3894932147077586e-08
588,1.3894932147077586e-08
589,1.3894932147077586e-08
590,1.3894932147077586e-08
591,1.3894932147077586e-08
592,1.3894932147077586e-08
593,1.3894932147077586e-08
594,1.3894932147077586e-08
595,1.3894932147077586e-08
596,1.3894932147077586e-08
597,1.3894932147077586e-08
598,1.3894932147077586e-08
599,1.3894932147077586e-08
600,1.3894932147077586e-08
601,1.3894932147077586e-08
602,1.3894932147077586e-08
603,1.3894932147077586e-08
604,1.3894932147077586e-08
605,1.3894932147077586e-08
606,1.3894932147077586e-08
607,1.3894932147077586e-08
608,1.3894932147077586e-08
609,1.3894932147077586e-08
610,1.3894932147077586e-08
611,1.3894932147077586e-08
612,1.3894932147077586e-08
613,1.3894932147077586e-08
614,1.3894932147077586e-08
615,1.3894932147077586e-08
616,1.3894932147077586e-08
617,1.3894932147077586e-08
618,1.3894932147077586e-08
619,1.3894932147077586e-08
620,1.3894932147077586e-08
621,5.5579728588310345e-08
622,5.5579728588310345e-08
623,5.5579728588310345e-08
624,5.5579728588310345e-08
625,5.5579728588310345e-08
626,5.5579728588310345e-08
627,5.5579728588310345e-08
628,5.5579728588310345e-08
629,5.5579728588310345e-08
630,5.5579728588310345e-08
631,5.5579728588310345e-08
632,5.5579728588310345e-08
633,5.5579728588310345e-08
634,5.5579728588310345e-08
635,5.5579728588310345e-08
636,5.5579728588310345e-08
637,5.5579728588310345e-08
638,5.5579728588310345e-08
639,5.5579728588310345e-08
640,5.5579728588310345e-08
641,5.5579728588310345e-08
642,5.5579728588310345e-08
643,5.5579728588310345e-08
644,5.5579728588310345e-08
645,5.5579728588310345e-08
646,5.5579728588310345e-08
647,5.5579728588310345e-08
648,5.5579728588310345e-08
649,5.5579728588310345e-08
650,5.5579728588310345e-08
651,5.5579728588310345e-08
652,5.5579728588310345e-08
653,5.5579728588310345e-08
654,5.5579728588310345e-08
655,5.5579728588310345e-08
656,5.5579728588310345e-08
657,5.5579728588310345e-08
658,5.5579728588310345e-08
659,5.5579728588310345e-08
660,5.5579728588310345e-08
661,5.5579728588310345e-08
662,5.5579728588310345e-08
663,5.5579728588310345e-08
664,5.5579728588310345e-08
665,5.5579728588310345e-08
666,5.5579728588310345e-08
667,5.5579728588310345e-08
668,5.5579728588310345e-08
669,5.5579728588310345e-08
670,5.5579728588310345e-08
671,5.5579728588310345e-08
672,5.5579728588310345e-08
673,5.5579728588310345e-08
674,5.5579728588310345e-08
675,5.5579728588310345e-08
676,5.5579728588310345e-08
677,5.5579728588310345e-08
678,5.5579728588310345e-08
679,5.5579728588310345e-08
680,5.5579728588310345e-08
681,5.5579728588310345e-08
682,5.5579728588310345e-08
683,5.5579728588310345e-08
684,5.5579728588310345e-08
685,5.5579728588310345e-08
686,5.5579728588310345e-08
687,5.5579728588310345e-08
688,5.5579728588310345e-08
689,5.5579728588310345e-08
690,5.5579728588310345e-08
691,5.5579728588310345e-08
692,5.5579728588310345e-08
693,5.5579728588310345e-08
694,5.5579728588310345e-08
695,5.5579728588310345e-08
696,5.5579728588310345e-08
697,5.5579728588310345e-08
698,5.5579728588310345e-08
699,5.5579728588310345e-08
700,5.5579728588310345e-08
701,5.5579728588310345e-08
702,5.5579728588310345e-08
703,5.5579728588310345e-08
704,5.5579728588310345e-08
705,5.5579728588310345e-08
706,5.5579728588310345e-08
707,5.5579728588310345e-08
708,5.5579728588310345e-08
709,5.5579728588310345e-08
710,5.5579728588310345e-08
711,8.684332591923491e-10
712,8.684332591923491e-10
713,8.684332591923491e-10
714,8.684332591923491e-10
715,8.684332591923491e-10
716,8.684332591923491e-10
717,8.684332591923491e-10
718,8.684332591923491e-10
719,8.684332591923491e-10
720,8.684332591923491e-10
721,8.684332591923491e-10
722,8.684332591923491e-10
723,8.684332591923491e-10
724,8.684332591923491e-10
725,8.684332591923491e-10
726,8.684332591923491e-10
727,8.684332591923491e-10
728,8.684332591923491e-10
729,8.684332591923491e-10
730,8.684332591923491e-10
731,8.684332591923491e-10
732,8.684332591923491e-10
733,8.684332591923491e-10
734,8.684332591923491e-10
735,8.684332591923491e-10
736,8.684332591923491e-10
737,8.684332591923491e-10
738,8.684332591923491e-10
739,8.684332591923491e-10
740,8.684332591923491e-10
741,8.684332591923491e-10
742,8.684332591923491e-10
743,8.684332591923491e-10
744,8.684332591923491e-10
745,8.684332591923491e-10
746,8.684332591923491e-10
747,8.684332591923491e-10
748,8.684332591923491e-10
749,8.684332591923491e-10
750,8.684332591923491e-10
751,8.684332591923491e-10
752,8.684332591923491e-10
753,8.684332591923491e-10
754,8.684332591923491e-10
755,8.684332591923491e-10
756,8.684332591923491e-10
757,8.684332591923491e-10
758,8.684332591923491e-10
759,8.684332591923491e-10
760,8.684332591923491e-10
761,8.684332591923491e-10
762,8.684332591923491e-10
763,8.684332591923491e-10
764,8.684332591923491e-10
765,8.684332591923491e-10
766,8.684332591923491e-10
767,8.684332591923491e-10
768,8.684332591923491e-10
769,8.684332591923491e-10
770,8.684332591923491e-10
771,8.684332591923491e-10
772,8.684332591923491e-10
773,8.684332591923491e-10
774,8.684332591923491e-10
775,8.684332591923491e-10
776,8.684332591923491e-10
777,8.684332591923491e-10
778,8.684332591923491e-10
779,8.684332591923491e-10
780,8.684332591923491e-10
781,8.684332591923491e-10
782,8.684332591923491e-10
783,8.684332591923491e-10
784,8.684332591923491e-10
785,8.684332591923491e-10
786,8.684332591923491e-10
787,8.684332591923491e-10
788,8.684332591923491e-10
789,8.684332591923491e-10
790,8.684332591923491e-10
791,8.684332591923491e-10
792,8.684332591923491e-10
793,8.684332591923491e-10
794,8.684332591923491e-10
795,8.684332591923491e-10
796,8.684332591923491e-10
797,8.684332591923491e-10
798,8.684332591923491e-10
799,8.684332591923491e-10
800,8.684332591923491e-10
801,8.684332591923491e-10
802,8.684332591923491e-10
803,8.684332591923491e-10
804,8.684332591923491e-10
805,8.684332591923491e-10
806,8.684332591923491e-10
807,8.684332591923491e-10
808,8.684332591923491e-10
809,8.684332591923491e-10
810,8.684332591923491e-10
811,8.684332591923491e-10
812,8.684332591923491e-10
813,8.684332591923491e-10
814,8.684332591923491e-10
815,8.684332591923491e-10
816,8.684332591923491e-10
817,1.4228410518607448e-05
818,1.4228410518607448e-05
819,1.4228410518607448e-05
820,1.4228410518607448e-05
821,1.4228410518607448e-05
822,1.4228410518607448e-05
823,1.4228410518607448e-05
824,1.4228410518607448e-05
825,1.4228410518607448e-05
826,1.4228410518607448e-05
827,1.4228410518607448e-05
828,1.4228410518607448e-05
829,1.4228410518607448e-05
830,1.4228410518607448e-05
831,1.4228410518607448e-05
832,1.4228410518607448e-05
833,1.4228410518607448e-05
834,1.4228410518607448e-05
835,1.4228410518607448e-05
836,1.4228410518607448e-05
837,1.4228410518607448e-05
838,1.4228410518607448e-05
839,1.4228410518607448e-05
840,1.4228410518607448e-05
841,1.4228410518607448e-05
842,1.4228410518607448e-05
843,1.4228410518607448e-05
844,1.4228410518607448e-05
845,1.4228410518607448e-05
846,1.4228410518607448e-05
847,1.4228410518607448e-05
848,1.4228410518607448e-05
849,1.4228410518607448e-05
850,1.4228410518607448e-05
851,1.4228410518607448e-05
852,1.4228410518607448e-05
853,1.4228410518607448e-05
854,1.4228410518607448e-05
855,1.4228410518607448e-05
856,1.4228410518607448e-05
857,1.4228410518607448e-05
858,1.4228410518607448e-05
859,1.4228410518607448e-05
860,1.4228410518607448e-05
861,1.4228410518607448e-05
862,1.4228410518607448e-05
863,1.4228410518607448e-05
864,1.4228410518607448e-05
865,1.4228410518607448e-05
866,1.4228410518607448e-05
867,1.4228410518607448e-05
868,1.4228410518607448e-05
869,1.4228410518607448e-05
870,1.4228410518607448e-05
871,1.4228410518607448e-05
872,1.4228410518607448e-05
873,1.4228410518607448e-05
874,1.4228410518607448e-05
875,1.4228410518607448e-05
876,1.4228410518607448e-05
877,1.4228410518607448e-05
878,1.4228410518607448e-05
879,1.4228410518607448e-05
880,1.4228410518607448e-05
881,1.4228410518607448e-05
882,1.4228410518607448e-05
883,1.4228410518607448e-05
884,1.4228410518607448e-05
885,1.4228410518607448e-05
886,1.4228410518607448e-05
887,1.4228410518607448e-05
888,1.4228410518607448e-05
889,1.4228410518607448e-05
890,1.4228410518607448e-05
891,1.4228410518607448e-05
892,1.4228410518607448e-05
893,1.4228410518607448e-05
894,1.4228410518607448e-05
895,1.4228410518607448e-05
896,1.4228410518607448e-05
897,1.4228410518607448e-05
898,1.4228410518607448e-05
899,1.4228410518607448e-05
900,1.4228410518607448e-05
901,1.4228410518607448e-05
902,1.4228410518607448e-05
903,1.4228410518607448e-05
904,1.4228410518607448e-05
905,1.4228410518607448e-05
906,1.4228410518607448e-05
907,1.4228410518607448e-05
908,1.4228410518607448e-05
909,1.4228410518607448e-05
910,1.4228410518607448e-05
911,1.4228410518607448e-05
912,1.4228410518607448e-05
913,1.4228410518607448e-05
914,1.4228410518607448e-05
915,1.4228410518607448e-05
916,1.4228410518607448e-05
917,1.4228410518607448e-05
918,1.4228410518607448e-05
919,1.4228410518607448e-05
920,1.4228410518607448e-05
921,1.4228410518607448e-05
922,1.4228410518607448e-05
923,1.4228410518607448e-05
924,1.4228410518607448e-05
925,1.4228410518607448e-05
926,1.4228410518607448e-05
927,1.4228410518607448e-05
928,1.4228410518607448e-05
929,1.4228410518607448e-05
930,1.4228410518607448e-05
931,1.4228410518607448e-05
932,1.4228410518607448e-05
933,1.4228410518607448e-05
934,1.4228410518607448e-05
935,1.4228410518607448e-05
936,1.4228410518607448e-05
937,1.4228410518607448e-05
938,1.4228410518607448e-05
939,1.4228410518607448e-05
940,1.4228410518607448e-05
941,1.4228410518607448e-05
942,1.4228410518607448e-05
943,1.4228410518607448e-05
944,1.4228410518607448e-05
945,1.4228410518607448e-05
946,1.4228410518607448e-05
947,1.4228410518607448e-05
948,1.4228410518607448e-05
949,1.4228410518607448e-05
950,1.4228410518607448e-05
951,1.4228410518607448e-05
952,1.4228410518607448e-05
953,1.4228410518607448e-05
954,1.4228410518607448e-05
955,1.4228410518607448e-05
956,1.4228410518607448e-05
957,1.4228410518607448e-05
958,1.4228410518607448e-05
959,1.4228410518607448e-05
960,1.4228410518607448e-05
961,1.4228410518607448e-05
962,1.4228410518607448e-05
963,1.4228410518607448e-05
964,1.4228410518607448e-05
965,1.4228410518607448e-05
966,1.4228410518607448e-05
967,1.4228410518607448e-05
968,1.4228410518607448e-05
969,1.4228410518607448e-05
970,1.4228410518607448e-05
971,1.4228410518607448e-05
972,1.4228410518607448e-05
973,1.4228410518607448e-05
974,1.4228410518607448e-05
975,1.4228410518607448e-05
976,1.4228410518607448e-05
977,1.4228410518607448e-05
978,1.4228410518607448e-05
979,1.4228410518607448e-05
980,1.4228410518607448e-05
981,1.4228410518607448e-05
982,1.4228410518607448e-05
983,1.4228410518607448e-05
984,1.4228410518607448e-05
985,1.4228410518607448e-05
986,1.4228410518607448e-05
987,1.4228410518607448e-05
988,1.4228410518607448e-05
989,1.4228410518607448e-05
990,1.4228410518607448e-05
991,1.4228410518607448e-05
992,1.4228410518607448e-05
993,1.4228410518607448e-05
994,1.4228410518607448e-05
995,1.4228410518607448e-05
996,1.4228410518607448e-05
997,1.4228410518607448e-05
998,1.4228410518607448e-05
999,1.4228410518607448e-05
1000,1.4228410518607448e-05
1001,1.4228410518607448e-05
1002,1.4228410518607448e-05
1003,1.4228410518607448e-05
1004,1.4228410518607448e-05
1005,1.4228410518607448e-05
1006,1.4228410518607448e-05
1007,1.4228410518607448e-05
1008,1.4228410518607448e-05
1009,1.4228410518607448e-05
1010,1.4228410518607448e-05
1011,1.4228410518607448e-05
1012,1.4228410518607448e-05
1013,1.4228410518607448e-05
1014,1.4228410518607448e-05
1015,1.4228410518607448e-05
1016,1.4228410518607448e-05
1017,1.4228410518607448e-05
1018,1.4228410518607448e-05
1019,1.4228410518607448e-05
1020,1.4228410518607448e-05
1021,1.4228410518607448e-05
1022,1.4228410518607448e-05
1023,1.4228410518607448e-05
1024,1.4228410518607448e-05
1025,1.4228410518607448e-05
1026,1.4228410518607448e-05
1027,1.4228410518607448e-05
1028,1.4228410518607448e-05
1029,1.4228410518607448e-05
1030,1.4228410518607448e-05
1031,1.4228410518607448e-05
1032,1.4228410518607448e-05
1033,1.4228410518607448e-05
1034,1.4228410518607448e-05
1035,1.4228410518607448e-05
1036,1.4228410518607448e-05
