,Weight
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.00012452886579109038
458,0.001046042472645159
459,0.0
460,0.0
461,0.0
462,8.301924386072691e-06
463,8.301924386072691e-06
464,0.0
465,0.0
466,0.0
467,0.0
468,2.490577315821807e-05
469,0.0
470,0.0
471,0.0
472,8.301924386072691e-06
473,3.3207697544290764e-05
474,1.6603848772145382e-05
475,8.301924386072691e-06
476,0.0
477,3.3207697544290764e-05
478,0.0
479,0.00024075580719610805
480,8.301924386072691e-06
481,2.490577315821807e-05
482,0.0
483,4.981154631643614e-05
484,8.301924386072691e-06
485,0.0
486,8.301924386072691e-06
487,0.0
488,8.301924386072691e-06
489,0.0
490,4.1509621930363456e-05
491,6.641539508858153e-05
492,0.0
493,0.0
494,0.0005811347070250884
495,8.301924386072691e-06
496,0.00014943463894930844
497,4.981154631643614e-05
498,8.301924386072691e-06
499,4.1509621930363456e-05
500,0.0
501,8.301924386072691e-06
502,8.301924386072691e-06
503,0.0
504,0.0
505,1.6603848772145382e-05
506,0.0
507,0.0003569827486011257
508,0.0
509,0.00014113271456323573
510,0.0
511,0.0
512,0.0
513,0.0
514,1.6603848772145382e-05
515,0.0
516,8.301924386072691e-06
517,4.981154631643614e-05
518,1.6603848772145382e-05
519,0.0
520,3.3207697544290764e-05
521,0.0
522,0.0
523,0.0
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.0
530,0.0
531,1.6603848772145382e-05
532,0.0
533,3.3207697544290764e-05
534,9.962309263287228e-05
535,0.0
536,0.0
537,0.0
538,0.0
539,7.471731947465422e-05
540,8.301924386072691e-06
541,0.0
542,6.641539508858153e-05
543,0.0
544,0.0
545,0.0
546,0.0
547,0.0
548,4.981154631643614e-05
549,0.0
550,0.0
551,8.301924386072691e-06
552,8.301924386072691e-06
553,0.0
554,3.3207697544290764e-05
555,0.0
556,1.6603848772145382e-05
557,0.0
558,0.0
559,8.301924386072691e-06
560,1.6603848772145382e-05
561,1.6603848772145382e-05
562,8.301924386072691e-06
563,1.6603848772145382e-05
564,0.0
565,0.0
566,0.0
567,2.490577315821807e-05
568,0.00012452886579109038
569,0.0
570,0.0
571,0.0
572,0.0
573,0.0
574,8.301924386072691e-06
575,8.301924386072691e-06
576,8.301924386072691e-06
577,0.0
578,0.0
579,5.8113470702508835e-05
580,0.0
581,0.0
582,0.0
583,0.0
584,0.0
585,2.490577315821807e-05
586,8.301924386072691e-06
587,0.0
588,8.301924386072691e-06
589,0.0
590,4.981154631643614e-05
591,0.0
592,0.0
593,0.0
594,0.0
595,0.0
596,8.301924386072691e-06
597,8.301924386072691e-06
598,0.0
599,0.0
600,1.6603848772145382e-05
601,0.0
602,0.0
603,1.6603848772145382e-05
604,0.00013283079017716305
605,7.471731947465422e-05
606,0.0
607,0.0
608,4.981154631643614e-05
609,0.0
610,5.8113470702508835e-05
611,0.0
612,0.0
613,1.6603848772145382e-05
614,0.0
615,8.301924386072691e-06
616,0.0
617,0.0
618,0.0
619,0.0
620,8.301924386072691e-06
621,1.6603848772145382e-05
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,0.0
628,8.301924386072691e-06
629,0.0
630,0.0
631,0.0
632,1.6603848772145382e-05
633,0.0
634,0.0
635,0.0
636,0.0
637,0.0
638,0.0
639,8.301924386072691e-06
640,0.0
641,8.301924386072691e-06
642,0.0
643,0.0
644,0.0
645,0.0
646,0.0
647,0.0
648,0.0
649,0.0
650,2.490577315821807e-05
651,4.981154631643614e-05
652,8.301924386072691e-05
653,0.0
654,1.6603848772145382e-05
655,0.0
656,0.0
657,0.0
658,0.0
659,0.0
660,8.301924386072691e-06
661,0.0
662,0.0
663,0.0
664,0.0
665,0.0
666,0.0
667,0.0
668,0.0
669,1.6603848772145382e-05
670,0.0
671,0.0
672,0.0
673,8.301924386072691e-06
674,0.0
675,4.1509621930363456e-05
676,0.0
677,0.0
678,0.0
679,4.1509621930363456e-05
680,0.0001743404121075265
681,0.0
682,0.0
683,0.0
684,0.0
685,0.0
686,0.0
687,0.0
688,0.0
689,0.0
690,8.301924386072691e-06
691,8.301924386072691e-06
692,0.0
693,0.0
694,0.0
695,2.490577315821807e-05
696,8.301924386072691e-06
697,0.0
698,0.0
699,0.0
700,0.0
701,8.301924386072691e-06
702,0.0
703,1.6603848772145382e-05
704,0.0
705,0.0
706,0.0
707,0.0
708,0.0
709,0.0
710,0.0
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,8.301924386072691e-06
717,0.0
718,0.0
719,0.0
720,0.0
721,0.0
722,0.0
723,3.3207697544290764e-05
724,0.0
725,0.0
726,0.0
727,0.0
728,0.0007969847410629783
729,0.0
730,0.0
731,8.301924386072691e-06
732,0.0
733,8.301924386072691e-06
734,8.301924386072691e-05
735,4.981154631643614e-05
736,0.0
737,0.0
738,0.0
739,0.0
740,0.0
741,0.0
742,0.0
743,0.0
744,0.0
745,0.0
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,7.471731947465422e-05
752,0.0
753,1.6603848772145382e-05
754,0.0
755,0.0
756,1.6603848772145382e-05
757,0.0
758,0.0
759,0.0
760,0.0
761,1.6603848772145382e-05
762,0.0
763,0.0
764,0.0
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,0.0
771,0.0
772,0.0
773,0.0
774,0.0
775,0.0
776,0.0
777,0.0
778,8.301924386072691e-06
779,0.0
780,0.0
781,0.0
782,5.8113470702508835e-05
783,0.0
784,0.0
785,0.0
786,0.0
787,1.6603848772145382e-05
788,0.0
789,0.0
790,0.0
791,0.0
792,0.0
793,0.0
794,0.0
795,8.301924386072691e-06
796,0.0
797,0.0
798,0.00015773656333538112
799,0.0005230212363225795
800,4.1509621930363456e-05
801,0.0
802,1.6603848772145382e-05
803,0.0
804,0.0
805,1.6603848772145382e-05
806,0.0
807,0.0
808,4.1509621930363456e-05
809,0.0
810,0.0
811,8.301924386072691e-06
812,8.301924386072691e-06
813,2.490577315821807e-05
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0002988692778986169
820,0.0
821,0.0005313231607086522
822,0.0
823,0.00013283079017716305
824,3.3207697544290764e-05
825,3.3207697544290764e-05
826,3.3207697544290764e-05
827,8.301924386072691e-06
828,0.00010792501701894498
829,0.00021585003403788995
830,3.3207697544290764e-05
831,8.301924386072691e-06
832,0.0
833,9.962309263287228e-05
834,0.00336227937635944
835,0.0
836,8.301924386072691e-06
837,0.0
838,8.301924386072691e-06
839,0.0007803808922908329
840,3.3207697544290764e-05
841,8.301924386072691e-06
842,0.0
843,1.6603848772145382e-05
844,4.981154631643614e-05
845,8.301924386072691e-06
846,2.490577315821807e-05
847,0.0
848,8.301924386072691e-06
849,0.0
850,9.962309263287228e-05
851,8.301924386072691e-06
852,0.0
853,0.0
854,8.301924386072691e-06
855,0.0
856,8.301924386072691e-06
857,0.0
858,0.0
859,0.0
860,0.0001743404121075265
861,2.490577315821807e-05
862,8.301924386072691e-06
863,0.0
864,0.0
865,8.301924386072691e-06
866,0.0
867,7.471731947465422e-05
868,0.0
869,0.0
870,3.3207697544290764e-05
871,0.0
872,4.1509621930363456e-05
873,0.0
874,0.0
875,4.1509621930363456e-05
876,0.0
877,8.301924386072691e-06
878,0.0
879,8.301924386072691e-06
880,8.301924386072691e-06
881,1.6603848772145382e-05
882,0.0
883,0.0
884,0.0
885,0.0
886,9.962309263287228e-05
887,0.0
888,0.0
889,0.00022415195842396266
890,0.0
891,0.0
892,2.490577315821807e-05
893,0.0
894,0.0
895,2.490577315821807e-05
896,0.0
897,0.0
898,0.00022415195842396266
899,0.0005147193119365069
900,8.301924386072691e-06
901,0.0
902,5.8113470702508835e-05
903,0.0
904,8.301924386072691e-06
905,0.0008800039849237053
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,4.1509621930363456e-05
914,8.301924386072691e-06
915,0.0
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0
921,0.0001909442608796719
922,0.0
923,0.0
924,0.0
925,8.301924386072691e-06
926,0.0
927,0.0
928,5.8113470702508835e-05
929,1.6603848772145382e-05
930,0.000456605841233998
931,0.0
932,4.981154631643614e-05
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.001021136699486941
941,8.301924386072691e-06
942,0.0
943,0.00031547312667076224
944,8.301924386072691e-05
945,4.1509621930363456e-05
946,0.0
947,0.00022415195842396266
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.00010792501701894498
955,0.0
956,0.0
957,8.301924386072691e-06
958,8.301924386072691e-06
959,8.301924386072691e-06
960,8.301924386072691e-06
961,0.0
962,0.0
963,0.00042339814368970723
964,0.00010792501701894498
965,0.0
966,2.490577315821807e-05
967,0.0
968,0.0
969,0.0
970,8.301924386072691e-06
971,1.6603848772145382e-05
972,3.3207697544290764e-05
973,0.0
974,9.13211682467996e-05
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,6.641539508858153e-05
981,0.000348680824215053
982,0.0
983,2.490577315821807e-05
984,8.301924386072691e-06
985,0.0
986,6.641539508858153e-05
987,0.0
988,0.0
989,0.0
990,0.0005064173875504341
991,0.0
992,0.0
993,0.0
994,9.13211682467996e-05
995,8.301924386072691e-06
996,1.6603848772145382e-05
997,1.6603848772145382e-05
998,0.0
999,0.0
1000,0.0
1001,0.000996230926328723
1002,0.0001743404121075265
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,5.8113470702508835e-05
1008,9.13211682467996e-05
1009,1.6603848772145382e-05
1010,0.0
1011,8.301924386072691e-06
1012,0.0
1013,0.0
1014,0.0
1015,1.6603848772145382e-05
1016,0.0001743404121075265
1017,8.301924386072691e-06
1018,0.0
1019,9.962309263287228e-05
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,8.301924386072691e-06
1026,0.0
1027,4.1509621930363456e-05
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,8.301924386072691e-06
1033,0.0
1034,0.00024075580719610805
1035,0.0
1036,5.8113470702508835e-05
1037,0.0
1038,5.8113470702508835e-05
1039,2.490577315821807e-05
1040,2.490577315821807e-05
1041,0.0
1042,0.0
1043,0.001984159928271373
1044,0.00107925017018945
1045,0.0
1046,8.301924386072691e-06
1047,0.0005811347070250884
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.00016603848772145383
1054,8.301924386072691e-06
1055,8.301924386072691e-06
1056,0.0
1057,0.0
1058,0.0
1059,4.1509621930363456e-05
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,0.0
1066,0.0
1067,1.6603848772145382e-05
1068,0.0
1069,0.0
1070,0.0
1071,1.6603848772145382e-05
1072,2.490577315821807e-05
1073,0.0
1074,0.0
1075,0.0
1076,0.0
1077,0.0
1078,0.0
1079,0.0
1080,0.0
1081,0.0
1082,8.301924386072691e-05
1083,0.0
1084,1.6603848772145382e-05
1085,0.00047320969000614336
1086,0.0
1087,0.0
1088,0.0
1089,3.3207697544290764e-05
1090,0.0
1091,0.0
1092,0.0
1093,8.301924386072691e-06
1094,8.301924386072691e-06
1095,4.981154631643614e-05
1096,8.301924386072691e-06
1097,0.0
1098,0.0
1099,0.0
1100,8.301924386072691e-06
1101,1.6603848772145382e-05
1102,8.301924386072691e-06
1103,0.0
1104,0.0
1105,0.0
1106,5.8113470702508835e-05
1107,0.0
1108,0.0
1109,0.0
1110,0.0
1111,0.0
1112,0.0
1113,0.0
1114,8.301924386072691e-06
1115,0.00015773656333538112
1116,0.0
1117,0.0
1118,0.0002905673535125442
1119,0.0
1120,6.641539508858153e-05
1121,0.0
1122,1.6603848772145382e-05
1123,0.0
1124,3.3207697544290764e-05
1125,0.00013283079017716305
1126,0.00011622694140501767
1127,0.0
1128,0.0
1129,0.0
1130,3.3207697544290764e-05
1131,0.0
1132,1.6603848772145382e-05
1133,2.490577315821807e-05
1134,1.6603848772145382e-05
1135,0.0
1136,0.0
1137,8.301924386072691e-06
1138,0.0
1139,0.0
1140,8.301924386072691e-06
1141,0.0
1142,0.0
1143,0.0
1144,0.0
1145,0.0002905673535125442
1146,1.6603848772145382e-05
1147,0.0
1148,0.0
1149,8.301924386072691e-06
1150,0.0
1151,0.0
1152,1.6603848772145382e-05
1153,1.6603848772145382e-05
1154,0.00015773656333538112
1155,0.0
1156,0.0
1157,8.301924386072691e-06
1158,1.6603848772145382e-05
1159,0.0
1160,0.0
1161,8.301924386072691e-06
1162,8.301924386072691e-06
1163,0.0
1164,0.0
1165,0.0
1166,0.0
1167,0.0
1168,0.0
1169,0.0
1170,0.0
1171,0.0
1172,0.0
1173,8.301924386072691e-06
1174,0.0
1175,0.0001909442608796719
1176,0.0
1177,0.0
1178,0.0
1179,0.0
1180,0.0001826423364935992
1181,0.0
1182,0.00040679429491756187
1183,0.0
1184,1.6603848772145382e-05
1185,0.002183406113537118
1186,8.301924386072691e-06
1187,0.0
1188,0.00028226542912647147
1189,0.0
1190,2.490577315821807e-05
1191,0.0
1192,1.6603848772145382e-05
1193,0.0
1194,0.0
1195,2.490577315821807e-05
1196,1.6603848772145382e-05
1197,0.0
1198,8.301924386072691e-06
1199,1.6603848772145382e-05
1200,8.301924386072691e-06
1201,0.0
1202,8.301924386072691e-06
1203,0.0
1204,0.0
1205,8.301924386072691e-06
1206,6.641539508858153e-05
1207,1.6603848772145382e-05
1208,0.0
1209,1.6603848772145382e-05
1210,0.0
1211,1.6603848772145382e-05
1212,0.0
1213,2.490577315821807e-05
1214,3.3207697544290764e-05
1215,1.6603848772145382e-05
1216,8.301924386072691e-06
1217,0.0
1218,0.0001743404121075265
1219,0.0
1220,0.0
1221,8.301924386072691e-06
1222,2.490577315821807e-05
1223,0.0
1224,0.0001909442608796719
1225,0.0
1226,0.0
1227,0.0
1228,0.0
1229,0.0
1230,0.0
1231,8.301924386072691e-06
1232,0.0004483039168479253
1233,8.301924386072691e-06
1234,1.6603848772145382e-05
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,8.301924386072691e-06
1241,8.301924386072691e-06
1242,8.301924386072691e-06
1243,8.301924386072691e-06
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,5.8113470702508835e-05
1252,0.0
1253,0.0
1254,0.0
1255,0.0
1256,0.0
1257,0.0
1258,0.0
1259,0.0
1260,3.3207697544290764e-05
1261,0.0
1262,4.1509621930363456e-05
1263,0.0
1264,0.0
1265,6.641539508858153e-05
1266,0.0
1267,0.0
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,2.490577315821807e-05
1289,0.0
1290,0.0
1291,8.301924386072691e-06
1292,0.0
1293,0.0
1294,8.301924386072691e-06
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,1.6603848772145382e-05
1313,0.0
1314,0.0
1315,0.0003735865973732711
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,8.301924386072691e-06
1325,0.0
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,2.490577315821807e-05
1331,0.0
1332,0.0
1333,0.0
1334,4.1509621930363456e-05
1335,0.0
1336,8.301924386072691e-06
1337,0.0
1338,0.0
1339,0.0
1340,0.0
1341,8.301924386072691e-06
1342,0.0
1343,1.6603848772145382e-05
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0001909442608796719
1349,0.0
1350,0.0
1351,0.0
1352,0.0
1353,1.6603848772145382e-05
1354,2.490577315821807e-05
1355,0.0
1356,0.0
1357,3.3207697544290764e-05
1358,8.301924386072691e-06
1359,0.0
1360,0.0
1361,0.0
1362,0.0
1363,0.0
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0007139654972022514
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,8.301924386072691e-06
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,8.301924386072691e-06
1390,0.0
1391,5.8113470702508835e-05
1392,0.0
1393,1.6603848772145382e-05
1394,0.0
1395,0.0
1396,0.0
1397,6.641539508858153e-05
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,5.8113470702508835e-05
1414,0.0
1415,0.0
1416,1.6603848772145382e-05
1417,0.0
1418,0.0
1419,0.0
1420,5.8113470702508835e-05
1421,0.0
1422,0.0
1423,0.0
1424,0.0
1425,0.0
1426,8.301924386072691e-06
1427,0.0
1428,0.0
1429,0.0
1430,0.0
1431,0.0
1432,0.0
1433,0.0
1434,0.0
1435,0.0
1436,8.301924386072691e-06
1437,0.0
1438,0.0
1439,1.6603848772145382e-05
1440,0.0
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,1.6603848772145382e-05
1446,0.0
1447,0.0
1448,8.301924386072691e-06
1449,3.3207697544290764e-05
1450,0.0
1451,0.0
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,0.0
1459,8.301924386072691e-06
1460,0.0
1461,0.0
1462,0.0
1463,0.00019924618526574457
1464,0.0
1465,0.0
1466,0.0
1467,2.490577315821807e-05
1468,0.0013200059773855579
1469,1.6603848772145382e-05
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,1.6603848772145382e-05
1475,0.0
1476,0.0
1477,0.0
1478,0.0
1479,0.0
1480,4.981154631643614e-05
1481,8.301924386072691e-06
1482,0.0
1483,0.0
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,0.00010792501701894498
1491,8.301924386072691e-06
1492,0.0
1493,8.301924386072691e-06
1494,0.0
1495,0.0
1496,3.3207697544290764e-05
1497,0.0
1498,0.0
1499,0.0
1500,0.0
1501,0.0
1502,0.0
1503,0.0
1504,1.6603848772145382e-05
1505,0.0
1506,0.0
1507,4.981154631643614e-05
1508,7.471731947465422e-05
1509,0.0
1510,0.0
1511,0.0
1512,0.0
1513,0.0
1514,0.0
1515,1.6603848772145382e-05
1516,0.0
1517,2.490577315821807e-05
1518,0.0
1519,0.0
1520,0.0
1521,0.0
1522,0.0
1523,1.6603848772145382e-05
1524,0.0
1525,0.0
1526,0.0
1527,1.6603848772145382e-05
1528,2.490577315821807e-05
1529,0.0
1530,0.0
1531,0.0
1532,8.301924386072691e-06
1533,0.0
1534,0.0
1535,0.0
1536,0.0
1537,0.0
1538,8.301924386072691e-06
1539,3.3207697544290764e-05
1540,0.0
1541,0.0
1542,8.301924386072691e-06
1543,8.301924386072691e-06
1544,0.0
1545,0.0
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,8.301924386072691e-06
1552,0.0
1553,0.00014113271456323573
1554,0.0
1555,0.0
1556,8.301924386072691e-06
1557,0.0
1558,0.0
1559,0.0
1560,0.0
1561,0.0
1562,0.0
1563,0.0
1564,0.0
1565,0.0
1566,0.0
1567,1.6603848772145382e-05
1568,0.0
1569,0.0
1570,0.0
1571,0.0
1572,0.0
1573,2.490577315821807e-05
1574,8.301924386072691e-06
1575,0.0
1576,0.0
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,8.301924386072691e-06
1583,8.301924386072691e-06
1584,0.0
1585,8.301924386072691e-06
1586,8.301924386072691e-06
1587,0.0
1588,0.0
1589,0.0
1590,8.301924386072691e-06
1591,8.301924386072691e-06
1592,0.0
1593,0.0
1594,0.0
1595,0.0
1596,8.301924386072691e-06
1597,0.0
1598,0.0
1599,0.0
1600,2.490577315821807e-05
1601,8.301924386072691e-06
1602,0.0
1603,0.0
1604,0.0
1605,8.301924386072691e-06
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,8.301924386072691e-06
1615,0.0
1616,0.0
1617,0.0
1618,8.301924386072691e-06
1619,0.0
1620,0.0
1621,0.0
1622,0.0
1623,8.301924386072691e-06
1624,0.0
1625,0.0
1626,0.0
1627,4.981154631643614e-05
1628,8.301924386072691e-06
1629,3.3207697544290764e-05
1630,8.301924386072691e-06
1631,0.0
1632,0.0
1633,0.0
1634,2.490577315821807e-05
1635,0.0
1636,8.301924386072691e-06
1637,0.0
1638,0.0
1639,0.0
1640,0.0
1641,0.0
