,Weight
101,1.914808508366398e-09
102,7.659234033465591e-09
103,1.914808508366398e-09
104,7.659234033465591e-09
105,7.659234033465591e-09
106,3.0636936133862365e-08
107,3.137222260107506e-05
108,4.787021270915995e-10
109,1.9607639125671914e-06
110,0.00012548889040430025
111,3.137222260107506e-05
112,7.659234033465591e-09
113,7.659234033465591e-09
114,4.787021270915995e-10
115,7.843055650268765e-06
116,0.00012548889040430025
117,1.9607639125671914e-06
118,4.787021270915995e-10
119,4.787021270915995e-10
120,1.9607639125671914e-06
121,4.787021270915995e-10
122,1.9607639125671914e-06
123,1.914808508366398e-09
124,7.659234033465591e-09
125,1.2254774453544946e-07
126,3.0636936133862365e-08
127,7.843055650268765e-06
128,7.659234033465591e-09
129,3.0636936133862365e-08
130,3.137222260107506e-05
131,7.843055650268765e-06
132,4.901909781417978e-07
133,0.00012548889040430025
134,7.659234033465591e-09
135,3.137222260107506e-05
136,3.137222260107506e-05
137,1.2254774453544946e-07
138,4.901909781417978e-07
139,7.843055650268765e-06
140,1.914808508366398e-09
141,1.914808508366398e-09
142,7.843055650268765e-06
143,1.9607639125671914e-06
144,1.2254774453544946e-07
145,4.901909781417978e-07
146,1.2254774453544946e-07
147,3.0636936133862365e-08
148,1.914808508366398e-09
149,3.137222260107506e-05
150,7.843055650268765e-06
151,3.0636936133862365e-08
152,7.659234033465591e-09
153,0.00012548889040430025
154,0.00012548889040430025
155,3.0636936133862365e-08
156,4.787021270915995e-10
157,3.137222260107506e-05
158,1.914808508366398e-09
159,1.9607639125671914e-06
160,1.2254774453544946e-07
161,1.9607639125671914e-06
162,0.00012548889040430025
163,7.843055650268765e-06
164,7.843055650268765e-06
165,3.0636936133862365e-08
166,7.843055650268765e-06
167,0.00012548889040430025
168,1.914808508366398e-09
169,4.787021270915995e-10
170,0.00012548889040430025
171,1.9607639125671914e-06
172,0.00012548889040430025
173,4.901909781417978e-07
174,7.659234033465591e-09
175,4.901909781417978e-07
176,0.00012548889040430025
177,7.659234033465591e-09
178,1.9607639125671914e-06
179,3.137222260107506e-05
180,1.9607639125671914e-06
181,3.137222260107506e-05
182,4.901909781417978e-07
183,0.00012548889040430025
184,7.659234033465591e-09
185,1.914808508366398e-09
186,3.0636936133862365e-08
187,1.9607639125671914e-06
188,1.2254774453544946e-07
189,1.9607639125671914e-06
190,1.9607639125671914e-06
191,4.901909781417978e-07
192,4.787021270915995e-10
193,1.914808508366398e-09
194,7.843055650268765e-06
195,0.00012548889040430025
196,1.914808508366398e-09
197,1.2254774453544946e-07
198,3.137222260107506e-05
199,1.9607639125671914e-06
200,7.659234033465591e-09
201,7.659234033465591e-09
202,1.2254774453544946e-07
203,3.137222260107506e-05
204,3.0636936133862365e-08
205,7.659234033465591e-09
206,4.787021270915995e-10
207,3.137222260107506e-05
208,7.659234033465591e-09
209,4.787021270915995e-10
210,4.787021270915995e-10
211,7.659234033465591e-09
212,1.914808508366398e-09
213,1.9607639125671914e-06
214,1.914808508366398e-09
215,3.137222260107506e-05
216,4.787021270915995e-10
217,7.843055650268765e-06
218,3.0636936133862365e-08
219,4.901909781417978e-07
220,1.9607639125671914e-06
221,3.0636936133862365e-08
222,7.843055650268765e-06
223,1.914808508366398e-09
224,7.659234033465591e-09
225,1.2254774453544946e-07
226,0.00012548889040430025
227,0.00012548889040430025
228,3.137222260107506e-05
229,4.787021270915995e-10
230,1.914808508366398e-09
231,7.659234033465591e-09
232,4.787021270915995e-10
233,1.9607639125671914e-06
234,4.787021270915995e-10
235,3.137222260107506e-05
236,4.901909781417978e-07
237,7.843055650268765e-06
238,3.0636936133862365e-08
239,4.901909781417978e-07
240,1.2254774453544946e-07
241,3.0636936133862365e-08
242,3.137222260107506e-05
243,1.914808508366398e-09
244,4.901909781417978e-07
245,1.2254774453544946e-07
246,4.787021270915995e-10
247,0.00012548889040430025
248,7.659234033465591e-09
249,4.787021270915995e-10
250,3.137222260107506e-05
251,7.659234033465591e-09
252,1.9607639125671914e-06
253,1.9607639125671914e-06
254,3.137222260107506e-05
255,3.137222260107506e-05
256,3.0636936133862365e-08
257,7.843055650268765e-06
258,1.914808508366398e-09
259,4.901909781417978e-07
260,4.787021270915995e-10
261,3.0636936133862365e-08
262,1.9607639125671914e-06
263,1.914808508366398e-09
264,0.00012548889040430025
265,1.2254774453544946e-07
266,4.901909781417978e-07
267,0.00012548889040430025
268,1.9607639125671914e-06
269,7.659234033465591e-09
270,7.659234033465591e-09
271,7.843055650268765e-06
272,7.843055650268765e-06
273,4.901909781417978e-07
274,3.0636936133862365e-08
275,7.843055650268765e-06
276,7.659234033465591e-09
277,1.9607639125671914e-06
278,4.901909781417978e-07
279,3.137222260107506e-05
280,0.00012548889040430025
281,3.137222260107506e-05
282,0.00012548889040430025
283,4.787021270915995e-10
284,4.901909781417978e-07
285,0.00012548889040430025
286,3.0636936133862365e-08
287,4.901909781417978e-07
288,1.914808508366398e-09
289,7.843055650268765e-06
290,7.659234033465591e-09
291,3.137222260107506e-05
292,7.843055650268765e-06
293,4.787021270915995e-10
294,7.843055650268765e-06
295,1.2254774453544946e-07
296,4.787021270915995e-10
297,7.843055650268765e-06
298,3.137222260107506e-05
299,3.0636936133862365e-08
300,1.2254774453544946e-07
301,1.914808508366398e-09
302,3.0636936133862365e-08
303,4.787021270915995e-10
304,0.00012548889040430025
305,1.914808508366398e-09
306,4.901909781417978e-07
307,1.914808508366398e-09
308,1.9607639125671914e-06
309,7.659234033465591e-09
310,7.659234033465591e-09
311,3.0636936133862365e-08
312,1.2254774453544946e-07
313,0.00012548889040430025
314,7.843055650268765e-06
315,7.659234033465591e-09
316,4.901909781417978e-07
317,1.9607639125671914e-06
318,1.9607639125671914e-06
319,0.00012548889040430025
320,4.787021270915995e-10
321,3.137222260107506e-05
322,0.00012548889040430025
323,3.0636936133862365e-08
324,1.914808508366398e-09
325,1.9607639125671914e-06
326,4.787021270915995e-10
327,3.137222260107506e-05
328,4.901909781417978e-07
329,7.843055650268765e-06
330,3.137222260107506e-05
331,3.0636936133862365e-08
332,4.901909781417978e-07
333,1.2254774453544946e-07
334,0.00012548889040430025
335,4.901909781417978e-07
336,7.843055650268765e-06
337,1.914808508366398e-09
338,7.843055650268765e-06
339,1.9607639125671914e-06
340,1.914808508366398e-09
341,3.137222260107506e-05
342,7.843055650268765e-06
343,1.2254774453544946e-07
344,0.00012548889040430025
345,7.659234033465591e-09
346,0.00012548889040430025
347,1.9607639125671914e-06
348,1.2254774453544946e-07
349,1.914808508366398e-09
350,0.00012548889040430025
351,7.659234033465591e-09
352,1.2254774453544946e-07
353,1.914808508366398e-09
354,7.843055650268765e-06
355,7.659234033465591e-09
356,3.137222260107506e-05
357,7.659234033465591e-09
358,7.659234033465591e-09
359,4.787021270915995e-10
360,1.9607639125671914e-06
361,3.137222260107506e-05
362,0.00012548889040430025
363,7.843055650268765e-06
364,0.00012548889040430025
365,1.9607639125671914e-06
366,7.659234033465591e-09
367,3.0636936133862365e-08
368,1.2254774453544946e-07
369,7.843055650268765e-06
370,1.914808508366398e-09
371,1.914808508366398e-09
372,7.843055650268765e-06
373,7.843055650268765e-06
374,0.00012548889040430025
375,1.9607639125671914e-06
376,4.901909781417978e-07
377,1.914808508366398e-09
378,1.9607639125671914e-06
379,7.843055650268765e-06
380,7.843055650268765e-06
381,1.9607639125671914e-06
382,7.659234033465591e-09
383,0.00012548889040430025
384,1.914808508366398e-09
385,1.9607639125671914e-06
386,1.2254774453544946e-07
387,1.914808508366398e-09
388,3.0636936133862365e-08
389,0.00012548889040430025
390,1.9607639125671914e-06
391,1.9607639125671914e-06
392,3.137222260107506e-05
393,1.2254774453544946e-07
394,7.659234033465591e-09
395,3.0636936133862365e-08
396,4.901909781417978e-07
397,7.659234033465591e-09
398,7.659234033465591e-09
399,4.787021270915995e-10
400,1.9607639125671914e-06
401,3.0636936133862365e-08
402,7.843055650268765e-06
403,4.901909781417978e-07
404,1.2254774453544946e-07
405,3.137222260107506e-05
406,7.659234033465591e-09
407,4.901909781417978e-07
408,7.659234033465591e-09
409,0.00012548889040430025
410,1.9607639125671914e-06
411,1.914808508366398e-09
412,7.843055650268765e-06
413,7.843055650268765e-06
414,7.843055650268765e-06
415,1.2254774453544946e-07
416,7.659234033465591e-09
417,4.901909781417978e-07
418,1.2254774453544946e-07
419,0.00012548889040430025
420,4.901909781417978e-07
421,3.0636936133862365e-08
422,1.914808508366398e-09
423,0.00012548889040430025
424,0.00012548889040430025
425,3.137222260107506e-05
426,1.914808508366398e-09
427,4.787021270915995e-10
428,0.00012548889040430025
429,4.787021270915995e-10
430,3.0636936133862365e-08
431,3.0636936133862365e-08
432,1.9607639125671914e-06
433,3.137222260107506e-05
434,0.00012548889040430025
435,4.787021270915995e-10
436,1.914808508366398e-09
437,4.901909781417978e-07
438,7.843055650268765e-06
439,1.2254774453544946e-07
440,4.787021270915995e-10
441,0.00012548889040430025
442,7.843055650268765e-06
443,7.659234033465591e-09
444,1.9607639125671914e-06
445,1.2254774453544946e-07
446,1.914808508366398e-09
447,7.659234033465591e-09
448,1.9607639125671914e-06
449,3.0636936133862365e-08
450,7.659234033465591e-09
451,4.787021270915995e-10
452,3.137222260107506e-05
453,4.787021270915995e-10
454,7.659234033465591e-09
455,7.659234033465591e-09
456,1.2254774453544946e-07
457,1.9607639125671914e-06
458,4.787021270915995e-10
459,3.137222260107506e-05
460,0.00012548889040430025
461,7.843055650268765e-06
462,4.787021270915995e-10
463,4.901909781417978e-07
464,4.787021270915995e-10
465,3.0636936133862365e-08
466,7.659234033465591e-09
467,1.914808508366398e-09
468,1.914808508366398e-09
469,1.2254774453544946e-07
470,7.659234033465591e-09
471,0.00012548889040430025
472,1.9607639125671914e-06
473,4.787021270915995e-10
474,4.901909781417978e-07
475,7.659234033465591e-09
476,1.9607639125671914e-06
477,1.9607639125671914e-06
478,1.914808508366398e-09
479,3.137222260107506e-05
480,4.901909781417978e-07
481,7.843055650268765e-06
482,0.00012548889040430025
483,1.914808508366398e-09
484,7.659234033465591e-09
485,1.2254774453544946e-07
486,3.137222260107506e-05
487,0.00012548889040430025
488,3.0636936133862365e-08
489,4.787021270915995e-10
490,3.137222260107506e-05
491,7.659234033465591e-09
492,7.659234033465591e-09
493,1.9607639125671914e-06
494,3.0636936133862365e-08
495,3.137222260107506e-05
496,4.901909781417978e-07
497,1.914808508366398e-09
498,3.0636936133862365e-08
499,1.2254774453544946e-07
500,3.137222260107506e-05
501,0.00012548889040430025
502,4.901909781417978e-07
503,1.2254774453544946e-07
504,4.901909781417978e-07
505,1.914808508366398e-09
506,3.0636936133862365e-08
507,7.659234033465591e-09
508,7.659234033465591e-09
509,3.137222260107506e-05
510,7.659234033465591e-09
511,1.914808508366398e-09
512,4.901909781417978e-07
513,4.901909781417978e-07
514,4.901909781417978e-07
515,1.9607639125671914e-06
516,4.901909781417978e-07
517,1.2254774453544946e-07
518,1.914808508366398e-09
519,4.787021270915995e-10
520,0.00012548889040430025
521,1.914808508366398e-09
522,1.914808508366398e-09
523,4.901909781417978e-07
524,4.787021270915995e-10
525,0.00012548889040430025
526,4.787021270915995e-10
527,4.787021270915995e-10
528,1.2254774453544946e-07
529,0.00012548889040430025
530,1.9607639125671914e-06
531,7.843055650268765e-06
532,1.2254774453544946e-07
533,7.659234033465591e-09
534,3.0636936133862365e-08
535,7.659234033465591e-09
536,3.0636936133862365e-08
537,4.901909781417978e-07
538,7.659234033465591e-09
539,1.2254774453544946e-07
540,3.137222260107506e-05
541,7.843055650268765e-06
542,4.787021270915995e-10
543,4.901909781417978e-07
544,4.901909781417978e-07
545,1.2254774453544946e-07
546,3.137222260107506e-05
547,3.0636936133862365e-08
548,1.9607639125671914e-06
549,3.137222260107506e-05
550,0.00012548889040430025
551,1.9607639125671914e-06
552,7.659234033465591e-09
553,7.659234033465591e-09
554,4.901909781417978e-07
555,1.9607639125671914e-06
556,7.659234033465591e-09
557,3.137222260107506e-05
558,1.9607639125671914e-06
559,1.2254774453544946e-07
560,1.914808508366398e-09
561,3.137222260107506e-05
562,1.914808508366398e-09
563,1.9607639125671914e-06
564,7.843055650268765e-06
565,3.0636936133862365e-08
566,0.00012548889040430025
567,1.914808508366398e-09
568,1.9607639125671914e-06
569,7.843055650268765e-06
570,1.9607639125671914e-06
571,1.2254774453544946e-07
572,7.659234033465591e-09
573,7.659234033465591e-09
574,3.137222260107506e-05
575,1.2254774453544946e-07
576,7.843055650268765e-06
577,4.787021270915995e-10
578,3.0636936133862365e-08
579,4.901909781417978e-07
580,0.00012548889040430025
581,3.137222260107506e-05
582,4.787021270915995e-10
583,0.00012548889040430025
584,1.9607639125671914e-06
585,7.843055650268765e-06
586,1.914808508366398e-09
587,7.659234033465591e-09
588,1.9607639125671914e-06
589,0.00012548889040430025
590,7.843055650268765e-06
591,1.9607639125671914e-06
592,3.0636936133862365e-08
593,7.659234033465591e-09
594,1.2254774453544946e-07
595,0.00012548889040430025
596,4.787021270915995e-10
597,3.0636936133862365e-08
598,3.0636936133862365e-08
599,1.914808508366398e-09
600,0.00012548889040430025
601,0.00012548889040430025
602,1.2254774453544946e-07
603,4.787021270915995e-10
604,7.659234033465591e-09
605,7.843055650268765e-06
606,7.843055650268765e-06
607,3.0636936133862365e-08
608,1.914808508366398e-09
609,7.659234033465591e-09
610,4.901909781417978e-07
611,1.914808508366398e-09
612,4.787021270915995e-10
613,3.137222260107506e-05
614,4.901909781417978e-07
615,1.2254774453544946e-07
616,7.843055650268765e-06
617,1.914808508366398e-09
618,7.659234033465591e-09
619,1.9607639125671914e-06
620,4.901909781417978e-07
621,0.00012548889040430025
622,4.901909781417978e-07
623,3.0636936133862365e-08
624,1.914808508366398e-09
625,4.901909781417978e-07
626,0.00012548889040430025
627,1.2254774453544946e-07
628,1.2254774453544946e-07
629,3.137222260107506e-05
630,3.0636936133862365e-08
631,0.00012548889040430025
632,1.914808508366398e-09
633,4.787021270915995e-10
634,1.914808508366398e-09
635,4.901909781417978e-07
636,1.914808508366398e-09
637,7.659234033465591e-09
638,7.659234033465591e-09
639,4.787021270915995e-10
640,1.914808508366398e-09
641,0.00012548889040430025
642,1.9607639125671914e-06
643,3.137222260107506e-05
644,1.914808508366398e-09
645,3.137222260107506e-05
646,1.9607639125671914e-06
647,7.843055650268765e-06
648,7.659234033465591e-09
649,3.0636936133862365e-08
650,1.9607639125671914e-06
651,1.914808508366398e-09
652,4.901909781417978e-07
653,4.901909781417978e-07
654,1.914808508366398e-09
655,7.843055650268765e-06
656,4.787021270915995e-10
657,1.9607639125671914e-06
658,3.0636936133862365e-08
659,3.137222260107506e-05
660,3.0636936133862365e-08
661,7.843055650268765e-06
662,4.787021270915995e-10
663,7.843055650268765e-06
664,1.9607639125671914e-06
665,3.0636936133862365e-08
666,4.787021270915995e-10
667,4.787021270915995e-10
668,4.787021270915995e-10
669,4.787021270915995e-10
670,3.137222260107506e-05
671,7.659234033465591e-09
672,3.0636936133862365e-08
673,1.9607639125671914e-06
674,1.9607639125671914e-06
675,3.137222260107506e-05
676,7.659234033465591e-09
677,7.843055650268765e-06
678,7.659234033465591e-09
679,4.901909781417978e-07
680,7.843055650268765e-06
681,3.0636936133862365e-08
682,7.843055650268765e-06
683,1.914808508366398e-09
684,1.9607639125671914e-06
685,1.2254774453544946e-07
686,1.914808508366398e-09
687,0.00012548889040430025
688,1.9607639125671914e-06
689,4.787021270915995e-10
690,4.901909781417978e-07
691,7.659234033465591e-09
692,7.843055650268765e-06
693,1.9607639125671914e-06
694,1.2254774453544946e-07
695,3.137222260107506e-05
696,1.9607639125671914e-06
697,7.843055650268765e-06
698,7.659234033465591e-09
699,4.901909781417978e-07
700,7.843055650268765e-06
701,3.0636936133862365e-08
702,4.787021270915995e-10
703,1.914808508366398e-09
704,0.00012548889040430025
705,1.2254774453544946e-07
706,7.843055650268765e-06
707,0.00012548889040430025
708,1.2254774453544946e-07
709,4.787021270915995e-10
710,7.659234033465591e-09
711,7.659234033465591e-09
712,4.787021270915995e-10
713,1.9607639125671914e-06
714,1.9607639125671914e-06
715,3.137222260107506e-05
716,1.9607639125671914e-06
717,7.843055650268765e-06
718,7.843055650268765e-06
719,4.901909781417978e-07
720,1.2254774453544946e-07
721,3.0636936133862365e-08
722,4.901909781417978e-07
723,1.914808508366398e-09
724,1.914808508366398e-09
725,1.2254774453544946e-07
726,1.2254774453544946e-07
727,0.00012548889040430025
728,1.914808508366398e-09
729,7.843055650268765e-06
730,1.914808508366398e-09
731,3.137222260107506e-05
732,1.9607639125671914e-06
733,4.787021270915995e-10
734,1.2254774453544946e-07
735,3.0636936133862365e-08
736,1.2254774453544946e-07
737,3.0636936133862365e-08
738,7.659234033465591e-09
739,3.0636936133862365e-08
740,1.2254774453544946e-07
741,0.00012548889040430025
742,7.843055650268765e-06
743,4.787021270915995e-10
744,0.00012548889040430025
745,4.787021270915995e-10
746,7.843055650268765e-06
747,7.659234033465591e-09
748,4.901909781417978e-07
749,7.843055650268765e-06
750,1.914808508366398e-09
751,4.901909781417978e-07
752,3.137222260107506e-05
753,1.914808508366398e-09
754,7.843055650268765e-06
755,0.00012548889040430025
756,1.2254774453544946e-07
757,4.901909781417978e-07
758,1.2254774453544946e-07
759,3.0636936133862365e-08
760,3.137222260107506e-05
761,1.2254774453544946e-07
762,3.0636936133862365e-08
763,0.00012548889040430025
764,0.00012548889040430025
765,7.659234033465591e-09
766,1.2254774453544946e-07
767,3.137222260107506e-05
768,4.901909781417978e-07
769,1.2254774453544946e-07
770,3.0636936133862365e-08
771,4.901909781417978e-07
772,0.00012548889040430025
773,1.914808508366398e-09
774,1.9607639125671914e-06
775,4.901909781417978e-07
776,4.787021270915995e-10
777,1.2254774453544946e-07
778,4.901909781417978e-07
779,7.659234033465591e-09
780,7.659234033465591e-09
781,4.787021270915995e-10
782,0.00012548889040430025
783,7.659234033465591e-09
784,1.2254774453544946e-07
785,3.0636936133862365e-08
786,1.914808508366398e-09
787,4.787021270915995e-10
788,0.00012548889040430025
789,3.137222260107506e-05
790,4.787021270915995e-10
791,1.2254774453544946e-07
792,1.2254774453544946e-07
793,0.00012548889040430025
794,3.0636936133862365e-08
795,1.914808508366398e-09
796,1.2254774453544946e-07
797,7.843055650268765e-06
798,1.914808508366398e-09
799,4.901909781417978e-07
800,0.00012548889040430025
801,1.9607639125671914e-06
802,3.0636936133862365e-08
803,1.914808508366398e-09
804,7.843055650268765e-06
805,4.901909781417978e-07
806,0.00012548889040430025
807,1.9607639125671914e-06
808,3.137222260107506e-05
809,7.659234033465591e-09
810,3.0636936133862365e-08
811,3.137222260107506e-05
812,0.00012548889040430025
813,1.9607639125671914e-06
814,1.9607639125671914e-06
815,4.901909781417978e-07
816,3.0636936133862365e-08
817,1.2254774453544946e-07
818,4.787021270915995e-10
819,1.914808508366398e-09
820,1.914808508366398e-09
821,7.659234033465591e-09
822,0.00012548889040430025
823,1.2254774453544946e-07
824,1.914808508366398e-09
825,4.787021270915995e-10
826,0.00012548889040430025
827,0.00012548889040430025
828,7.843055650268765e-06
829,3.0636936133862365e-08
830,1.9607639125671914e-06
831,1.2254774453544946e-07
832,4.901909781417978e-07
833,7.659234033465591e-09
834,7.843055650268765e-06
835,7.659234033465591e-09
836,4.901909781417978e-07
837,4.901909781417978e-07
838,7.659234033465591e-09
839,1.914808508366398e-09
840,3.137222260107506e-05
841,3.0636936133862365e-08
842,7.843055650268765e-06
843,3.137222260107506e-05
844,1.9607639125671914e-06
845,4.901909781417978e-07
846,3.0636936133862365e-08
847,7.843055650268765e-06
848,7.843055650268765e-06
849,4.787021270915995e-10
850,7.843055650268765e-06
851,7.843055650268765e-06
852,3.0636936133862365e-08
853,1.914808508366398e-09
854,1.9607639125671914e-06
855,7.843055650268765e-06
856,3.137222260107506e-05
857,3.137222260107506e-05
858,1.2254774453544946e-07
859,4.787021270915995e-10
860,4.787021270915995e-10
861,3.137222260107506e-05
862,1.9607639125671914e-06
863,1.9607639125671914e-06
864,0.00012548889040430025
865,1.2254774453544946e-07
866,1.9607639125671914e-06
867,3.137222260107506e-05
868,1.914808508366398e-09
869,4.787021270915995e-10
870,7.659234033465591e-09
871,7.659234033465591e-09
872,4.787021270915995e-10
873,1.9607639125671914e-06
874,3.137222260107506e-05
875,3.137222260107506e-05
876,1.2254774453544946e-07
877,7.843055650268765e-06
878,3.137222260107506e-05
879,4.901909781417978e-07
880,1.914808508366398e-09
881,3.0636936133862365e-08
882,7.843055650268765e-06
883,1.914808508366398e-09
884,1.914808508366398e-09
885,1.2254774453544946e-07
886,4.901909781417978e-07
887,0.00012548889040430025
888,1.914808508366398e-09
889,4.787021270915995e-10
890,3.137222260107506e-05
891,7.659234033465591e-09
892,3.0636936133862365e-08
893,1.9607639125671914e-06
894,7.843055650268765e-06
895,3.137222260107506e-05
896,7.843055650268765e-06
897,7.843055650268765e-06
898,1.914808508366398e-09
899,4.901909781417978e-07
900,0.00012548889040430025
901,3.0636936133862365e-08
902,0.00012548889040430025
903,4.787021270915995e-10
904,1.914808508366398e-09
905,7.659234033465591e-09
906,7.843055650268765e-06
907,1.9607639125671914e-06
908,1.914808508366398e-09
909,3.137222260107506e-05
910,3.0636936133862365e-08
911,1.914808508366398e-09
912,4.901909781417978e-07
913,1.2254774453544946e-07
914,7.843055650268765e-06
915,4.901909781417978e-07
916,4.901909781417978e-07
917,1.9607639125671914e-06
918,1.914808508366398e-09
919,7.659234033465591e-09
920,7.659234033465591e-09
921,4.901909781417978e-07
922,3.0636936133862365e-08
923,1.2254774453544946e-07
924,4.901909781417978e-07
925,1.2254774453544946e-07
926,7.843055650268765e-06
927,4.787021270915995e-10
928,1.914808508366398e-09
929,0.00012548889040430025
930,0.00012548889040430025
931,1.9607639125671914e-06
932,0.00012548889040430025
933,1.914808508366398e-09
934,1.914808508366398e-09
935,1.2254774453544946e-07
936,1.914808508366398e-09
937,7.843055650268765e-06
938,1.9607639125671914e-06
939,3.0636936133862365e-08
940,0.00012548889040430025
941,7.659234033465591e-09
942,1.914808508366398e-09
943,4.787021270915995e-10
944,3.0636936133862365e-08
945,7.843055650268765e-06
946,1.9607639125671914e-06
947,4.901909781417978e-07
948,1.914808508366398e-09
949,4.787021270915995e-10
950,1.914808508366398e-09
951,7.659234033465591e-09
952,4.787021270915995e-10
953,3.137222260107506e-05
954,1.914808508366398e-09
955,3.0636936133862365e-08
956,4.901909781417978e-07
957,4.787021270915995e-10
958,3.0636936133862365e-08
959,7.659234033465591e-09
960,4.901909781417978e-07
961,7.659234033465591e-09
962,1.914808508366398e-09
963,1.2254774453544946e-07
964,4.901909781417978e-07
965,4.787021270915995e-10
966,3.137222260107506e-05
967,7.843055650268765e-06
968,1.914808508366398e-09
969,1.914808508366398e-09
970,4.901909781417978e-07
971,1.914808508366398e-09
972,1.2254774453544946e-07
973,3.0636936133862365e-08
974,0.00012548889040430025
975,3.137222260107506e-05
976,1.2254774453544946e-07
977,3.0636936133862365e-08
978,7.659234033465591e-09
979,4.787021270915995e-10
980,0.00012548889040430025
981,1.914808508366398e-09
982,7.659234033465591e-09
983,3.137222260107506e-05
984,4.787021270915995e-10
985,4.901909781417978e-07
986,3.0636936133862365e-08
987,7.843055650268765e-06
988,7.843055650268765e-06
989,1.9607639125671914e-06
990,7.843055650268765e-06
991,7.843055650268765e-06
992,3.137222260107506e-05
993,7.659234033465591e-09
994,1.914808508366398e-09
995,1.914808508366398e-09
996,3.0636936133862365e-08
997,4.787021270915995e-10
998,3.137222260107506e-05
999,3.0636936133862365e-08
1000,4.787021270915995e-10
1001,1.914808508366398e-09
1002,7.659234033465591e-09
1003,7.659234033465591e-09
1004,7.843055650268765e-06
1005,0.00012548889040430025
1006,7.843055650268765e-06
1007,3.137222260107506e-05
1008,7.843055650268765e-06
1009,1.2254774453544946e-07
1010,1.9607639125671914e-06
1011,1.9607639125671914e-06
1012,7.659234033465591e-09
1013,1.2254774453544946e-07
1014,1.914808508366398e-09
1015,4.787021270915995e-10
1016,1.2254774453544946e-07
1017,7.659234033465591e-09
1018,4.787021270915995e-10
1019,1.914808508366398e-09
1020,3.0636936133862365e-08
1021,3.137222260107506e-05
1022,1.914808508366398e-09
1023,1.914808508366398e-09
1024,4.901909781417978e-07
1025,1.2254774453544946e-07
1026,1.2254774453544946e-07
1027,0.00012548889040430025
1028,4.787021270915995e-10
1029,4.787021270915995e-10
1030,7.843055650268765e-06
1031,7.659234033465591e-09
1032,4.901909781417978e-07
1033,1.9607639125671914e-06
1034,1.9607639125671914e-06
1035,3.137222260107506e-05
1036,0.00012548889040430025
1037,7.843055650268765e-06
1038,0.00012548889040430025
1039,4.901909781417978e-07
1040,4.787021270915995e-10
1041,3.0636936133862365e-08
1042,1.914808508366398e-09
1043,1.914808508366398e-09
1044,7.659234033465591e-09
1045,1.2254774453544946e-07
1046,4.787021270915995e-10
1047,1.9607639125671914e-06
1048,1.9607639125671914e-06
1049,4.787021270915995e-10
1050,7.843055650268765e-06
1051,7.659234033465591e-09
1052,7.659234033465591e-09
1053,1.9607639125671914e-06
1054,1.914808508366398e-09
1055,3.137222260107506e-05
1056,0.00012548889040430025
