,Weight
225,3.12536644463746e-05
226,3.05211566859127e-08
227,3.05211566859127e-08
228,1.9075722928695436e-09
229,3.12536644463746e-05
230,7.630289171478175e-09
231,1.9075722928695436e-09
232,1.9075722928695436e-09
233,7.81341611159365e-06
234,4.883385069746032e-07
235,7.81341611159365e-06
236,1.9533540278984127e-06
237,3.05211566859127e-08
238,1.220846267436508e-07
239,1.220846267436508e-07
240,7.630289171478175e-09
241,1.9533540278984127e-06
242,0.0001250146577854984
243,1.220846267436508e-07
244,0.0001250146577854984
245,7.81341611159365e-06
246,1.220846267436508e-07
247,7.630289171478175e-09
248,7.630289171478175e-09
249,3.12536644463746e-05
250,1.220846267436508e-07
251,7.630289171478175e-09
252,1.9533540278984127e-06
253,0.0001250146577854984
254,3.05211566859127e-08
255,3.12536644463746e-05
256,1.9075722928695436e-09
257,3.05211566859127e-08
258,1.9075722928695436e-09
259,1.220846267436508e-07
260,1.9075722928695436e-09
261,1.9533540278984127e-06
262,7.630289171478175e-09
263,4.883385069746032e-07
264,7.630289171478175e-09
265,3.12536644463746e-05
266,1.9533540278984127e-06
267,7.630289171478175e-09
268,3.05211566859127e-08
269,4.768930732173859e-10
270,4.768930732173859e-10
271,7.630289171478175e-09
272,4.883385069746032e-07
273,3.05211566859127e-08
274,3.05211566859127e-08
275,3.05211566859127e-08
276,4.768930732173859e-10
277,0.0001250146577854984
278,1.220846267436508e-07
279,1.9533540278984127e-06
280,1.9075722928695436e-09
281,7.81341611159365e-06
282,1.9075722928695436e-09
283,0.0001250146577854984
284,1.9533540278984127e-06
285,7.630289171478175e-09
286,0.0001250146577854984
287,7.630289171478175e-09
288,1.9075722928695436e-09
289,1.9075722928695436e-09
290,4.768930732173859e-10
291,4.883385069746032e-07
292,3.05211566859127e-08
293,0.0001250146577854984
294,3.12536644463746e-05
295,1.220846267436508e-07
296,7.81341611159365e-06
297,7.630289171478175e-09
298,3.12536644463746e-05
299,3.12536644463746e-05
300,3.05211566859127e-08
301,3.05211566859127e-08
302,1.9533540278984127e-06
303,0.0001250146577854984
304,4.768930732173859e-10
305,3.05211566859127e-08
306,1.9533540278984127e-06
307,7.630289171478175e-09
308,3.12536644463746e-05
309,4.768930732173859e-10
310,4.768930732173859e-10
311,1.9533540278984127e-06
312,7.81341611159365e-06
313,7.630289171478175e-09
314,7.630289171478175e-09
315,1.9075722928695436e-09
316,1.9075722928695436e-09
317,3.12536644463746e-05
318,3.05211566859127e-08
319,3.05211566859127e-08
320,7.81341611159365e-06
321,4.883385069746032e-07
322,7.630289171478175e-09
323,1.9533540278984127e-06
324,1.220846267436508e-07
325,0.0001250146577854984
326,1.9533540278984127e-06
327,1.9533540278984127e-06
328,3.12536644463746e-05
329,1.220846267436508e-07
330,4.883385069746032e-07
331,4.883385069746032e-07
332,3.05211566859127e-08
333,7.81341611159365e-06
334,4.883385069746032e-07
335,7.630289171478175e-09
336,7.630289171478175e-09
337,4.883385069746032e-07
338,1.9075722928695436e-09
339,3.12536644463746e-05
340,3.05211566859127e-08
341,3.12536644463746e-05
342,1.9075722928695436e-09
343,4.883385069746032e-07
344,7.630289171478175e-09
345,1.9075722928695436e-09
346,3.05211566859127e-08
347,3.12536644463746e-05
348,3.12536644463746e-05
349,1.220846267436508e-07
350,1.220846267436508e-07
351,7.630289171478175e-09
352,3.12536644463746e-05
353,3.05211566859127e-08
354,1.9075722928695436e-09
355,7.630289171478175e-09
356,7.630289171478175e-09
357,3.05211566859127e-08
358,4.768930732173859e-10
359,3.12536644463746e-05
360,7.81341611159365e-06
361,7.81341611159365e-06
362,3.05211566859127e-08
363,7.630289171478175e-09
364,1.9075722928695436e-09
365,3.12536644463746e-05
366,4.768930732173859e-10
367,7.81341611159365e-06
368,3.05211566859127e-08
369,3.05211566859127e-08
370,1.9075722928695436e-09
371,4.883385069746032e-07
372,1.9075722928695436e-09
373,7.630289171478175e-09
374,1.9533540278984127e-06
375,0.0001250146577854984
376,7.630289171478175e-09
377,1.9533540278984127e-06
378,7.81341611159365e-06
379,1.9075722928695436e-09
380,1.9533540278984127e-06
381,3.12536644463746e-05
382,1.9075722928695436e-09
383,1.220846267436508e-07
384,7.630289171478175e-09
385,0.0001250146577854984
386,7.81341611159365e-06
387,3.05211566859127e-08
388,4.768930732173859e-10
389,3.05211566859127e-08
390,1.9533540278984127e-06
391,3.12536644463746e-05
392,1.9533540278984127e-06
393,1.9533540278984127e-06
394,1.9075722928695436e-09
395,1.9533540278984127e-06
396,1.9075722928695436e-09
397,1.9075722928695436e-09
398,4.768930732173859e-10
399,0.0001250146577854984
400,7.81341611159365e-06
401,3.05211566859127e-08
402,7.630289171478175e-09
403,3.05211566859127e-08
404,1.9533540278984127e-06
405,1.9533540278984127e-06
406,1.9075722928695436e-09
407,3.05211566859127e-08
408,4.768930732173859e-10
409,3.05211566859127e-08
410,1.9533540278984127e-06
411,3.05211566859127e-08
412,4.768930732173859e-10
413,1.9075722928695436e-09
414,4.883385069746032e-07
415,7.81341611159365e-06
416,7.630289171478175e-09
417,1.9075722928695436e-09
418,4.768930732173859e-10
419,3.05211566859127e-08
420,7.630289171478175e-09
421,7.81341611159365e-06
422,4.768930732173859e-10
423,3.05211566859127e-08
424,7.81341611159365e-06
425,4.883385069746032e-07
426,3.12536644463746e-05
427,0.0001250146577854984
428,3.05211566859127e-08
429,0.0001250146577854984
430,7.630289171478175e-09
431,1.9533540278984127e-06
432,3.05211566859127e-08
433,4.883385069746032e-07
434,1.9075722928695436e-09
435,3.12536644463746e-05
436,4.768930732173859e-10
437,7.630289171478175e-09
438,1.9533540278984127e-06
439,1.9533540278984127e-06
440,0.0001250146577854984
441,1.9075722928695436e-09
442,1.9075722928695436e-09
443,1.9075722928695436e-09
444,1.9075722928695436e-09
445,7.81341611159365e-06
446,3.05211566859127e-08
447,1.9075722928695436e-09
448,7.81341611159365e-06
449,1.9533540278984127e-06
450,4.768930732173859e-10
451,3.12536644463746e-05
452,7.81341611159365e-06
453,7.81341611159365e-06
454,4.768930732173859e-10
455,1.9075722928695436e-09
456,7.630289171478175e-09
457,1.9533540278984127e-06
458,0.0001250146577854984
459,4.883385069746032e-07
460,3.05211566859127e-08
461,1.220846267436508e-07
462,0.0001250146577854984
463,4.768930732173859e-10
464,0.0001250146577854984
465,7.81341611159365e-06
466,4.768930732173859e-10
467,1.9533540278984127e-06
468,4.768930732173859e-10
469,7.81341611159365e-06
470,4.768930732173859e-10
471,1.220846267436508e-07
472,4.768930732173859e-10
473,3.12536644463746e-05
474,3.05211566859127e-08
475,4.768930732173859e-10
476,1.9075722928695436e-09
477,7.81341611159365e-06
478,4.883385069746032e-07
479,1.9533540278984127e-06
480,7.81341611159365e-06
481,3.05211566859127e-08
482,7.630289171478175e-09
483,4.883385069746032e-07
484,4.768930732173859e-10
485,1.9533540278984127e-06
486,1.9533540278984127e-06
487,3.05211566859127e-08
488,7.81341611159365e-06
489,4.883385069746032e-07
490,1.9533540278984127e-06
491,1.9075722928695436e-09
492,7.630289171478175e-09
493,4.883385069746032e-07
494,7.81341611159365e-06
495,3.12536644463746e-05
496,4.883385069746032e-07
497,7.630289171478175e-09
498,1.9075722928695436e-09
499,4.883385069746032e-07
500,1.9075722928695436e-09
501,7.630289171478175e-09
502,4.768930732173859e-10
503,3.05211566859127e-08
504,3.12536644463746e-05
505,1.220846267436508e-07
506,4.883385069746032e-07
507,1.9075722928695436e-09
508,1.9075722928695436e-09
509,7.81341611159365e-06
510,4.768930732173859e-10
511,3.05211566859127e-08
512,7.81341611159365e-06
513,7.630289171478175e-09
514,1.9075722928695436e-09
515,3.12536644463746e-05
516,4.883385069746032e-07
517,1.9533540278984127e-06
518,7.630289171478175e-09
519,0.0001250146577854984
520,4.883385069746032e-07
521,7.81341611159365e-06
522,4.883385069746032e-07
523,1.9075722928695436e-09
524,7.81341611159365e-06
525,1.220846267436508e-07
526,0.0001250146577854984
527,1.220846267436508e-07
528,0.0001250146577854984
529,1.220846267436508e-07
530,3.05211566859127e-08
531,7.630289171478175e-09
532,1.9533540278984127e-06
533,1.9075722928695436e-09
534,1.220846267436508e-07
535,1.9075722928695436e-09
536,1.9075722928695436e-09
537,3.05211566859127e-08
538,4.768930732173859e-10
539,3.12536644463746e-05
540,1.9075722928695436e-09
541,3.05211566859127e-08
542,3.12536644463746e-05
543,7.630289171478175e-09
544,7.81341611159365e-06
545,1.9533540278984127e-06
546,1.220846267436508e-07
547,3.05211566859127e-08
548,3.12536644463746e-05
549,1.9533540278984127e-06
550,1.220846267436508e-07
551,1.9533540278984127e-06
552,7.630289171478175e-09
553,1.9075722928695436e-09
554,0.0001250146577854984
555,1.9533540278984127e-06
556,7.630289171478175e-09
557,7.81341611159365e-06
558,4.768930732173859e-10
559,1.9533540278984127e-06
560,1.9075722928695436e-09
561,4.883385069746032e-07
562,3.05211566859127e-08
563,1.9533540278984127e-06
564,1.220846267436508e-07
565,3.12536644463746e-05
566,7.630289171478175e-09
567,7.630289171478175e-09
568,1.9533540278984127e-06
569,1.220846267436508e-07
570,0.0001250146577854984
571,1.9533540278984127e-06
572,4.768930732173859e-10
573,1.9075722928695436e-09
574,1.9075722928695436e-09
575,3.05211566859127e-08
576,1.9075722928695436e-09
577,0.0001250146577854984
578,3.05211566859127e-08
579,1.9075722928695436e-09
580,3.05211566859127e-08
581,4.883385069746032e-07
582,7.81341611159365e-06
583,7.630289171478175e-09
584,1.9075722928695436e-09
585,7.630289171478175e-09
586,4.768930732173859e-10
587,1.9075722928695436e-09
588,1.9075722928695436e-09
589,1.220846267436508e-07
590,1.9075722928695436e-09
591,0.0001250146577854984
592,1.9075722928695436e-09
593,1.9075722928695436e-09
594,4.883385069746032e-07
595,7.630289171478175e-09
596,3.12536644463746e-05
597,7.81341611159365e-06
598,7.81341611159365e-06
599,3.05211566859127e-08
600,1.9075722928695436e-09
601,7.630289171478175e-09
602,1.220846267436508e-07
603,3.12536644463746e-05
604,4.768930732173859e-10
605,7.630289171478175e-09
606,7.81341611159365e-06
607,1.9533540278984127e-06
608,1.220846267436508e-07
609,1.9075722928695436e-09
610,1.220846267436508e-07
611,1.9075722928695436e-09
612,1.9533540278984127e-06
613,4.883385069746032e-07
614,1.220846267436508e-07
615,4.883385069746032e-07
616,7.81341611159365e-06
617,3.05211566859127e-08
618,4.768930732173859e-10
619,1.220846267436508e-07
620,0.0001250146577854984
621,7.630289171478175e-09
622,3.12536644463746e-05
623,3.12536644463746e-05
624,7.630289171478175e-09
625,4.883385069746032e-07
626,3.12536644463746e-05
627,7.630289171478175e-09
628,7.630289171478175e-09
629,7.81341611159365e-06
630,4.768930732173859e-10
631,3.05211566859127e-08
632,4.883385069746032e-07
633,3.12536644463746e-05
634,4.768930732173859e-10
635,7.81341611159365e-06
636,4.768930732173859e-10
637,4.768930732173859e-10
638,4.768930732173859e-10
639,3.12536644463746e-05
640,1.220846267436508e-07
641,3.05211566859127e-08
642,3.12536644463746e-05
643,3.12536644463746e-05
644,1.9075722928695436e-09
645,3.12536644463746e-05
646,7.630289171478175e-09
647,4.768930732173859e-10
648,4.768930732173859e-10
649,7.81341611159365e-06
650,7.630289171478175e-09
651,1.220846267436508e-07
652,1.220846267436508e-07
653,7.630289171478175e-09
654,3.05211566859127e-08
655,1.220846267436508e-07
656,0.0001250146577854984
657,1.9533540278984127e-06
658,1.9533540278984127e-06
659,1.9533540278984127e-06
660,1.9075722928695436e-09
661,7.630289171478175e-09
662,4.883385069746032e-07
663,3.05211566859127e-08
664,4.883385069746032e-07
665,0.0001250146577854984
666,4.883385069746032e-07
667,7.81341611159365e-06
668,7.81341611159365e-06
669,0.0001250146577854984
670,0.0001250146577854984
671,3.05211566859127e-08
672,7.81341611159365e-06
673,7.81341611159365e-06
674,4.768930732173859e-10
675,7.81341611159365e-06
676,4.768930732173859e-10
677,7.81341611159365e-06
678,4.768930732173859e-10
679,1.9533540278984127e-06
680,7.630289171478175e-09
681,3.12536644463746e-05
682,4.768930732173859e-10
683,1.9533540278984127e-06
684,7.81341611159365e-06
685,4.883385069746032e-07
686,1.9075722928695436e-09
687,4.883385069746032e-07
688,3.05211566859127e-08
689,0.0001250146577854984
690,1.220846267436508e-07
691,3.05211566859127e-08
692,1.220846267436508e-07
693,1.9533540278984127e-06
694,3.05211566859127e-08
695,1.9533540278984127e-06
696,1.9075722928695436e-09
697,1.9533540278984127e-06
698,1.9075722928695436e-09
699,7.81341611159365e-06
700,1.9075722928695436e-09
701,3.12536644463746e-05
702,7.81341611159365e-06
703,4.883385069746032e-07
704,7.81341611159365e-06
705,1.9533540278984127e-06
706,3.05211566859127e-08
707,1.220846267436508e-07
708,7.630289171478175e-09
709,3.12536644463746e-05
710,4.768930732173859e-10
711,7.630289171478175e-09
712,0.0001250146577854984
713,0.0001250146577854984
714,1.220846267436508e-07
715,7.81341611159365e-06
716,3.12536644463746e-05
717,7.81341611159365e-06
718,1.9075722928695436e-09
719,0.0001250146577854984
720,7.630289171478175e-09
721,3.12536644463746e-05
722,1.9533540278984127e-06
723,1.9533540278984127e-06
724,1.9533540278984127e-06
725,7.81341611159365e-06
726,3.05211566859127e-08
727,1.220846267436508e-07
728,4.768930732173859e-10
729,7.81341611159365e-06
730,4.883385069746032e-07
731,1.9533540278984127e-06
732,7.81341611159365e-06
733,3.12536644463746e-05
734,3.12536644463746e-05
735,7.81341611159365e-06
736,1.9075722928695436e-09
737,3.12536644463746e-05
738,4.768930732173859e-10
739,3.12536644463746e-05
740,3.05211566859127e-08
741,1.220846267436508e-07
742,7.630289171478175e-09
743,0.0001250146577854984
744,1.9075722928695436e-09
745,0.0001250146577854984
746,1.9075722928695436e-09
747,1.9075722928695436e-09
748,4.883385069746032e-07
749,1.9533540278984127e-06
750,7.630289171478175e-09
751,3.12536644463746e-05
752,7.81341611159365e-06
753,4.883385069746032e-07
754,4.768930732173859e-10
755,1.9533540278984127e-06
756,0.0001250146577854984
757,3.12536644463746e-05
758,3.12536644463746e-05
759,3.12536644463746e-05
760,3.05211566859127e-08
761,1.9533540278984127e-06
762,1.9075722928695436e-09
763,3.12536644463746e-05
764,7.81341611159365e-06
765,7.630289171478175e-09
766,3.12536644463746e-05
767,1.9533540278984127e-06
768,3.05211566859127e-08
769,0.0001250146577854984
770,4.768930732173859e-10
771,1.9533540278984127e-06
772,0.0001250146577854984
773,3.05211566859127e-08
774,3.12536644463746e-05
775,1.9075722928695436e-09
776,3.12536644463746e-05
777,3.12536644463746e-05
778,4.768930732173859e-10
779,1.9075722928695436e-09
780,4.768930732173859e-10
781,0.0001250146577854984
782,1.9075722928695436e-09
783,7.630289171478175e-09
784,1.220846267436508e-07
785,1.9533540278984127e-06
786,4.768930732173859e-10
787,3.12536644463746e-05
788,1.220846267436508e-07
789,1.9533540278984127e-06
790,7.81341611159365e-06
791,3.12536644463746e-05
792,1.9533540278984127e-06
793,4.883385069746032e-07
794,7.81341611159365e-06
795,1.220846267436508e-07
796,1.9075722928695436e-09
797,1.9533540278984127e-06
798,7.630289171478175e-09
799,1.9533540278984127e-06
800,1.9533540278984127e-06
801,4.883385069746032e-07
802,1.9533540278984127e-06
803,4.883385069746032e-07
804,4.883385069746032e-07
805,4.883385069746032e-07
806,1.9533540278984127e-06
807,3.05211566859127e-08
808,1.9075722928695436e-09
809,1.9075722928695436e-09
810,7.81341611159365e-06
811,1.9533540278984127e-06
812,7.630289171478175e-09
813,1.9533540278984127e-06
814,0.0001250146577854984
815,7.81341611159365e-06
816,4.883385069746032e-07
817,7.81341611159365e-06
818,1.220846267436508e-07
819,4.883385069746032e-07
820,3.05211566859127e-08
821,3.05211566859127e-08
822,4.768930732173859e-10
823,1.9533540278984127e-06
824,1.9075722928695436e-09
825,0.0001250146577854984
826,3.12536644463746e-05
827,3.05211566859127e-08
828,1.220846267436508e-07
829,3.12536644463746e-05
830,7.81341611159365e-06
831,3.12536644463746e-05
832,7.630289171478175e-09
833,7.630289171478175e-09
834,7.630289171478175e-09
835,1.9075722928695436e-09
836,1.220846267436508e-07
837,7.81341611159365e-06
838,4.768930732173859e-10
839,1.220846267436508e-07
840,1.9533540278984127e-06
841,3.12536644463746e-05
842,1.220846267436508e-07
843,1.220846267436508e-07
844,1.9533540278984127e-06
845,7.81341611159365e-06
846,1.9533540278984127e-06
847,1.9533540278984127e-06
848,4.883385069746032e-07
849,0.0001250146577854984
850,3.05211566859127e-08
851,1.9533540278984127e-06
852,1.220846267436508e-07
853,3.05211566859127e-08
854,1.220846267436508e-07
855,1.9533540278984127e-06
856,1.9075722928695436e-09
857,7.81341611159365e-06
858,1.9075722928695436e-09
859,0.0001250146577854984
860,3.12536644463746e-05
861,1.9533540278984127e-06
862,7.81341611159365e-06
863,7.630289171478175e-09
864,4.768930732173859e-10
865,7.81341611159365e-06
866,4.883385069746032e-07
867,7.81341611159365e-06
868,4.768930732173859e-10
869,1.9533540278984127e-06
870,1.9075722928695436e-09
871,1.9075722928695436e-09
872,0.0001250146577854984
873,3.12536644463746e-05
874,0.0001250146577854984
875,0.0001250146577854984
876,1.9075722928695436e-09
877,4.883385069746032e-07
878,1.9075722928695436e-09
879,1.9075722928695436e-09
880,1.220846267436508e-07
881,7.81341611159365e-06
882,4.883385069746032e-07
883,7.81341611159365e-06
884,1.9075722928695436e-09
885,3.12536644463746e-05
886,3.12536644463746e-05
887,3.12536644463746e-05
888,7.630289171478175e-09
889,7.81341611159365e-06
890,7.81341611159365e-06
891,1.9075722928695436e-09
892,1.9075722928695436e-09
893,0.0001250146577854984
894,7.81341611159365e-06
895,0.0001250146577854984
896,3.12536644463746e-05
897,3.05211566859127e-08
898,3.05211566859127e-08
899,7.630289171478175e-09
900,4.768930732173859e-10
901,4.883385069746032e-07
902,4.883385069746032e-07
903,7.81341611159365e-06
904,1.220846267436508e-07
905,1.9075722928695436e-09
906,4.883385069746032e-07
907,0.0001250146577854984
908,3.05211566859127e-08
909,0.0001250146577854984
910,1.220846267436508e-07
911,1.9533540278984127e-06
912,7.630289171478175e-09
913,3.12536644463746e-05
914,4.883385069746032e-07
915,1.9075722928695436e-09
916,3.12536644463746e-05
917,3.12536644463746e-05
918,4.883385069746032e-07
919,1.9075722928695436e-09
920,3.05211566859127e-08
921,3.05211566859127e-08
922,4.768930732173859e-10
923,7.81341611159365e-06
924,7.81341611159365e-06
925,3.12536644463746e-05
926,1.9533540278984127e-06
927,3.12536644463746e-05
928,7.630289171478175e-09
929,4.883385069746032e-07
930,7.81341611159365e-06
931,7.81341611159365e-06
932,3.05211566859127e-08
933,1.9075722928695436e-09
934,4.883385069746032e-07
935,7.630289171478175e-09
936,1.9075722928695436e-09
937,7.630289171478175e-09
938,3.05211566859127e-08
939,1.9075722928695436e-09
940,1.220846267436508e-07
941,4.768930732173859e-10
942,3.12536644463746e-05
943,4.883385069746032e-07
944,0.0001250146577854984
945,7.630289171478175e-09
946,0.0001250146577854984
947,4.768930732173859e-10
948,1.9533540278984127e-06
949,3.12536644463746e-05
950,3.12536644463746e-05
951,1.9075722928695436e-09
952,4.883385069746032e-07
953,1.9533540278984127e-06
954,1.9533540278984127e-06
955,7.630289171478175e-09
956,4.883385069746032e-07
957,4.883385069746032e-07
958,7.81341611159365e-06
959,1.220846267436508e-07
960,3.12536644463746e-05
961,4.768930732173859e-10
962,7.630289171478175e-09
963,1.9533540278984127e-06
964,3.05211566859127e-08
965,4.883385069746032e-07
966,7.630289171478175e-09
967,1.220846267436508e-07
968,1.9075722928695436e-09
969,1.9533540278984127e-06
970,1.220846267436508e-07
971,1.9075722928695436e-09
972,0.0001250146577854984
973,4.883385069746032e-07
974,7.81341611159365e-06
975,3.12536644463746e-05
976,4.883385069746032e-07
977,3.05211566859127e-08
978,4.768930732173859e-10
979,7.81341611159365e-06
980,7.630289171478175e-09
981,3.12536644463746e-05
982,1.9075722928695436e-09
983,1.9533540278984127e-06
984,4.883385069746032e-07
985,7.630289171478175e-09
986,3.12536644463746e-05
987,1.220846267436508e-07
988,4.883385069746032e-07
989,3.12536644463746e-05
990,1.9533540278984127e-06
991,4.883385069746032e-07
992,1.9533540278984127e-06
993,4.768930732173859e-10
994,4.883385069746032e-07
995,7.81341611159365e-06
996,7.630289171478175e-09
997,7.81341611159365e-06
998,3.05211566859127e-08
999,4.883385069746032e-07
1000,1.220846267436508e-07
1001,7.81341611159365e-06
1002,4.768930732173859e-10
1003,4.768930732173859e-10
1004,4.768930732173859e-10
1005,7.81341611159365e-06
1006,7.630289171478175e-09
1007,1.9533540278984127e-06
1008,4.883385069746032e-07
1009,3.05211566859127e-08
1010,3.12536644463746e-05
1011,1.9533540278984127e-06
1012,4.768930732173859e-10
1013,1.220846267436508e-07
1014,4.883385069746032e-07
1015,4.883385069746032e-07
1016,4.883385069746032e-07
1017,4.768930732173859e-10
1018,3.12536644463746e-05
1019,1.9533540278984127e-06
1020,1.220846267436508e-07
1021,3.05211566859127e-08
1022,4.768930732173859e-10
1023,4.768930732173859e-10
1024,7.630289171478175e-09
1025,7.630289171478175e-09
1026,4.883385069746032e-07
1027,1.9075722928695436e-09
1028,7.81341611159365e-06
1029,4.883385069746032e-07
1030,0.0001250146577854984
1031,4.768930732173859e-10
1032,4.883385069746032e-07
1033,4.883385069746032e-07
1034,1.9075722928695436e-09
1035,3.05211566859127e-08
1036,1.220846267436508e-07
1037,4.768930732173859e-10
1038,1.220846267436508e-07
1039,3.05211566859127e-08
1040,0.0001250146577854984
1041,1.9533540278984127e-06
1042,7.630289171478175e-09
1043,1.9533540278984127e-06
1044,4.768930732173859e-10
1045,1.9533540278984127e-06
1046,1.9075722928695436e-09
1047,3.12536644463746e-05
1048,3.12536644463746e-05
1049,3.05211566859127e-08
1050,1.220846267436508e-07
1051,4.768930732173859e-10
1052,4.768930732173859e-10
1053,3.05211566859127e-08
1054,3.05211566859127e-08
1055,1.220846267436508e-07
1056,1.9075722928695436e-09
