,1,2,3,4
85,24146,24227,748.5292245,2
86,5512,5530,771.5089112,2
87,15258,15321,853.7663615,2
88,5011,5014,917.6153878,2
89,20070,20076,936.3151179,2
90,15309,29858,945.4489234,3
91,16579,16580,1015.347231,2
92,15262,15344,1037.087267,2
93,19852,19884,1084.776014,2
94,15276,15278,1174.914039,2
95,24144,24164,1314.814816,2
96,15948,15986,1328.470926,2
97,15205,15243,1527.925391,2
98,15288,15330,1803.810689,2
99,8405,8431,1989.341348,2
100,15279,15312,2044.184923,2
101,15209,15342,2126.556606,2
102,14479,14554,2211.559631,2
103,6524,6568,2453.296965,2
104,16343,16346,2618.447823,2
105,19489,19556,2774.217187,2
106,20393,25310,2800.393365,2
107,8831,20361,2830.369587,2
108,364,5340,2895.49374,2
109,19819,29878,2907.011696,3
110,2648,2660,3019.796847,2
111,20404,29885,3104.307491,3
112,6537,13753,3152.674896,2
113,366,378,3190.425363,2
114,4187,18084,3283.398544,2
115,23422,23467,3318.07414,2
116,25830,29891,3318.173745,3
117,5087,8800,3319.462758,2
118,20359,29890,3338.292153,4
119,15196,15236,3407.721233,2
120,13036,18127,3408.217129,2
121,5044,5081,3415.674311,2
122,5046,12735,3430.32841,2
123,4972,5038,3453.757519,2
124,24166,24218,3461.15761,2
125,4994,29897,3484.375052,5
126,10186,21053,3548.509969,2
127,8384,21038,3551.370158,2
128,7560,22700,3566.778238,2
129,15480,29888,3574.988741,4
130,14536,23956,3584.952022,2
131,7496,7566,3587.065374,2
132,5053,26126,3613.251859,2
133,25928,25929,3622.927131,2
134,2258,26412,3629.911156,2
135,466,2331,3663.672065,2
136,7502,23613,3688.614645,2
137,26465,26500,3709.984906,2
138,29893,29894,3721.639692,4
139,4937,7745,3776.396166,2
140,19674,19724,3778.370548,2
141,26269,29899,3779.270124,3
142,14498,15545,3825.15699,2
143,5086,13597,3870.783383,2
144,1866,4035,3874.501645,2
145,13529,13555,3881.068667,2
146,8063,29913,3883.130653,3
147,24358,29908,3908.310057,5
148,15481,26075,3911.292242,2
149,8537,24878,3925.982297,2
150,29896,29900,3934.201571,4
151,18748,18749,3967.938256,2
152,5055,29781,3973.800867,3
153,5064,29901,3987.741591,3
154,29907,29915,4011.712664,4
155,8390,29887,4019.581902,3
156,18064,29905,4028.425954,3
157,29904,29922,4028.517771,7
158,15310,29871,4030.137053,3
159,15251,15286,4033.342163,2
160,44,5054,4041.790816,2
161,4979,29886,4065.004305,3
162,7323,29920,4082.974937,4
163,10953,13259,4110.458734,2
164,23792,29914,4125.084767,3
165,6018,19664,4129.770212,2
166,8423,10448,4147.713346,2
167,834,19753,4163.064736,2
168,6813,7338,4166.732173,2
169,26329,26463,4169.097744,2
170,15228,15239,4176.810865,2
171,1368,12442,4191.828718,2
172,840,3921,4198.129941,2
173,5002,8509,4207.842321,2
174,15391,26979,4234.484975,2
175,16131,29895,4256.044584,4
176,4977,16135,4266.906491,2
177,20392,20419,4275.696318,2
178,1044,10636,4277.649588,2
179,40,26618,4290.947564,2
180,29926,29927,4298.592045,7
181,15295,29937,4309.708962,4
182,20362,20406,4327.956908,2
183,18108,21009,4342.194952,2
184,26431,26459,4372.010407,2
185,26506,29916,4375.618966,3
186,24416,24422,4376.744566,2
187,4989,29936,4384.277856,8
188,26438,26496,4385.483782,2
189,28002,29909,4389.362634,3
190,4194,29918,4394.090274,3
191,4978,20373,4399.743061,2
192,2282,2322,4400.746755,2
193,14868,27361,4413.075458,2
194,15374,15387,4418.815339,2
195,6054,6092,4421.601633,2
196,6323,29923,4448.65564,3
197,16036,29942,4466.052358,3
198,6332,19711,4468.742776,2
199,26308,29924,4480.386665,3
200,2142,29939,4484.165214,3
201,25951,29959,4491.322487,8
202,21051,29935,4498.111585,4
203,13655,29945,4504.645972,3
204,20667,26455,4522.390408,2
205,20351,24392,4530.958398,2
206,24564,24594,4545.577961,2
207,11733,29933,4560.435999,5
208,15307,15346,4569.449092,2
209,14797,15208,4575.142074,2
210,21218,21253,4580.296606,2
211,5016,29911,4587.95906,3
212,1870,22604,4589.109064,2
213,10935,13672,4594.501061,2
214,2332,6086,4599.677163,2
215,5020,5022,4620.656447,2
216,15197,15241,4623.519763,2
217,24398,26145,4627.809309,2
218,15264,15339,4628.161298,2
219,4734,22135,4648.225145,2
220,7952,29966,4651.932385,9
221,5065,24947,4652.581112,2
222,4501,13617,4653.470855,2
223,26464,29967,4665.341717,3
224,5012,14878,4666.507581,2
225,6072,6080,4680.270932,2
226,7761,13334,4680.682963,2
227,29906,29980,4683.428013,10
228,26432,26471,4687.651224,2
229,16869,16871,4688.413804,2
230,15670,29934,4699.071593,4
231,29929,29955,4700.055886,6
232,24370,29944,4716.034987,3
233,4984,5003,4725.551396,2
234,26361,26363,4733.421807,2
235,29932,29952,4734.810302,5
236,6073,11189,4742.007065,2
237,27892,27902,4743.014759,2
238,4981,29940,4757.725402,4
239,22556,26405,4763.921284,2
240,4519,4523,4774.883664,2
241,6551,29941,4775.901276,5
242,465,26418,4788.696587,2
243,11154,29975,4803.828317,4
244,15489,15763,4808.189992,2
245,6506,12547,4828.260453,2
246,8797,29931,4831.419891,4
247,5017,21250,4832.665207,2
248,5019,7975,4843.504,2
249,15275,15281,4854.133084,2
250,10171,30011,4861.408438,4
251,6383,6409,4861.55109,2
252,2579,2622,4864.714072,2
253,12339,29954,4882.155559,5
254,29953,30006,4896.00672,12
255,10667,29947,4900.682844,3
256,18112,23758,4900.744943,2
257,24411,29965,4904.254106,3
258,14197,14292,4920.458109,2
259,8837,30010,4923.234124,7
260,3730,6643,4937.246399,2
261,2248,2283,4940.679204,2
262,24365,24367,4942.858889,2
263,14196,14291,4951.252165,2
264,728,19309,4955.353267,2
265,5106,29921,4967.475348,3
266,23963,29951,4970.166966,3
267,7559,29988,4974.066646,3
268,26435,26493,4976.329471,2
269,6016,10633,4979.579601,2
270,15198,27988,4981.168839,2
271,8459,19716,4981.556785,2
272,10955,29958,4982.621097,3
273,8777,8822,4985.274717,2
274,18431,29969,4985.802861,4
275,12888,30033,4990.914492,13
276,29162,29163,4993.616325,2
277,1840,5741,5017.607896,2
278,25973,25983,5017.749496,2
279,18386,30026,5022.62458,3
280,4998,30017,5023.06737,5
281,2627,26258,5023.709486,2
282,1043,30022,5024.153889,5
283,6632,22824,5026.60442,2
284,6540,26452,5029.106978,2
285,16867,16868,5031.732207,2
286,19765,29977,5032.967647,3
287,357,2269,5033.664868,2
288,14492,14505,5033.68533,2
289,1265,5039,5039.973512,2
290,16195,16196,5040.705109,2
291,4976,29950,5048.288159,3
292,12834,23913,5051.771966,2
293,758,29990,5055.34224,4
294,5082,30012,5068.772369,3
295,4986,12557,5085.995773,2
296,1145,30032,5094.902217,6
297,14523,14531,5101.866423,2
298,29917,29991,5106.950949,6
299,886,18151,5108.120887,2
300,20230,29957,5121.227782,3
301,8569,12550,5124.342982,2
302,29925,30020,5130.674038,8
303,8838,8840,5134.550224,2
304,8618,30039,5134.936611,3
305,19293,19764,5138.192776,2
306,14791,30046,5141.536735,4
307,15260,29863,5143.554705,3
308,29928,30077,5154.536376,8
309,19694,29946,5157.152186,3
310,14501,23711,5170.533531,2
311,14272,14367,5179.256703,2
312,19755,30051,5190.193204,4
313,12621,12642,5199.05049,2
314,6085,30045,5205.035527,4
315,18109,30061,5209.321984,6
316,14774,29919,5212.049629,3
317,16870,16872,5212.135359,2
318,819,30023,5218.969343,3
319,24350,24446,5221.017908,2
320,5032,15202,5228.392392,2
321,5000,30038,5230.413767,8
322,421,26355,5232.152712,2
323,18136,22703,5235.792968,2
324,460,461,5237.91323,2
325,19257,19396,5243.220003,2
326,25970,26056,5250.228376,2
327,8796,27886,5259.284362,2
328,26259,30016,5260.165935,3
329,15214,15340,5262.327812,2
330,11182,30018,5265.371085,3
331,21578,30043,5265.852194,3
332,23673,23676,5272.397557,2
333,6438,30027,5273.707203,3
334,19413,26404,5274.338537,2
335,22655,30079,5276.486852,4
336,5524,30034,5290.110979,4
337,17844,26310,5290.846813,2
338,26082,26127,5292.07294,2
339,14761,19682,5292.60399,2
340,29902,29972,5294.164429,4
341,8119,30029,5306.335308,5
342,22858,27584,5308.24001,2
343,17991,18045,5309.227816,2
344,2273,29971,5314.386512,3
345,29930,29993,5320.406939,4
346,16625,16626,5322.006576,2
347,19018,30056,5322.526374,3
348,21103,30054,5325.71465,14
349,26447,30075,5341.149194,7
350,29996,30060,5353.148606,4
351,22110,29626,5355.428087,2
352,15397,27915,5357.457513,2
353,30021,30035,5364.547418,4
354,14413,29999,5382.060789,10
355,7361,8959,5383.485767,2
356,26338,29985,5383.571894,3
357,1185,1188,5388.372667,2
358,30025,30072,5395.85364,8
359,22627,29978,5396.049975,4
360,14862,19677,5398.747447,2
361,20396,29984,5401.018052,3
362,24143,24161,5401.22338,2
363,20363,20372,5405.627993,2
364,30078,30120,5413.002576,7
365,29979,30080,5415.175559,5
366,26280,30048,5421.09045,3
367,21101,30127,5440.659121,15
368,4571,4626,5442.697769,2
369,930,5088,5451.19308,2
370,23895,27973,5457.336896,2
371,12439,30059,5462.029251,6
372,2554,12890,5466.771442,2
373,29992,30062,5466.870037,4
374,12327,26334,5481.098521,2
375,16315,16316,5483.363202,2
376,26376,30013,5489.624334,3
377,932,6673,5495.857531,2
378,5405,30113,5501.299816,3
379,3,30000,5503.717017,3
380,11171,30009,5507.143316,5
381,5989,30145,5510.479229,4
382,7758,29981,5513.381821,5
383,5013,5036,5516.358763,2
384,24592,28501,5517.771561,2
385,22992,29974,5521.96357,3
386,2250,30093,5527.847836,5
387,28598,28606,5528.877644,2
388,5004,30100,5532.27457,9
389,11095,17370,5538.574365,2
390,17518,18454,5543.976641,2
391,19740,30050,5547.617026,3
392,11740,24563,5548.088049,2
393,15430,19693,5552.465038,2
394,439,26453,5561.102678,2
395,15515,29973,5561.891315,3
396,13797,30081,5563.345629,9
397,1873,29948,5564.344106,3
398,8790,20341,5566.968924,2
399,2242,29962,5569.885247,3
400,940,19695,5575.507959,2
401,5027,25888,5585.051208,2
402,6419,19313,5585.323178,2
403,19878,29986,5592.638793,6
404,15449,26337,5594.371278,2
405,6335,30005,5602.772439,3
406,14769,22531,5615.044078,2
407,28414,28415,5615.163132,2
408,18770,26291,5616.859799,2
409,354,29943,5617.321441,4
410,3944,19700,5618.327242,2
411,14214,30042,5619.786532,3
412,28334,28367,5626.606615,2
413,19744,23470,5631.588231,2
414,23741,30161,5634.876668,6
415,14801,14842,5642.819154,2
416,4733,30109,5642.974998,4
417,27918,30107,5643.006764,4
418,2244,30066,5647.328985,3
419,5063,30070,5650.839244,4
420,22625,26336,5652.689095,2
421,4992,30102,5652.7677,3
422,22865,30159,5661.346954,6
423,1182,12662,5663.520548,2
424,8806,20340,5668.813809,2
425,21557,25056,5668.968777,2
426,26595,29622,5677.839642,2
427,1034,10206,5688.089046,2
428,20349,20374,5693.829994,2
429,18066,30089,5700.293472,3
430,16623,16644,5708.290112,2
431,1157,30044,5710.039025,4
432,890,22169,5720.926149,2
433,4995,14864,5723.161539,2
434,8819,30058,5723.747578,4
435,8767,30052,5726.439848,3
436,21060,22661,5730.716709,2
437,26428,30007,5735.759932,3
438,12444,19331,5739.388034,2
439,7349,30175,5743.683162,10
440,22828,30193,5746.322542,7
441,13639,30115,5750.072252,5
442,14309,30190,5756.020486,4
443,8702,29982,5756.09296,4
444,8975,9169,5761.301936,2
445,26381,30094,5761.465906,7
446,3624,8771,5764.526,2
447,10084,30015,5769.353141,3
448,14831,30180,5782.02724,3
449,15259,15347,5785.817315,2
450,20055,30087,5787.407035,9
451,18071,29554,5790.931877,2
452,30165,30211,5793.870821,7
453,12481,22852,5797.073917,2
454,4601,26443,5801.897448,2
455,2715,30202,5804.157045,3
456,15224,15291,5805.739918,2
457,6376,30147,5809.538794,3
458,14872,30194,5818.300554,3
459,20685,26401,5823.029023,2
460,21089,30097,5826.538466,4
461,16888,16889,5829.655736,2
462,5589,6483,5829.822639,2
463,24604,29970,5831.241006,3
464,5083,30133,5832.938017,11
465,29157,29164,5835.542734,2
466,6513,18693,5836.669513,2
467,18760,30138,5838.730239,5
468,7508,9320,5842.282516,2
469,20336,20378,5847.670391,2
470,23445,23769,5849.761961,2
471,12377,26017,5853.271991,2
472,22545,22588,5856.933327,2
473,2605,26940,5857.090404,2
474,14500,22888,5857.366132,2
475,11342,29976,5859.020936,4
476,12861,26413,5863.526925,2
477,6102,26832,5868.665436,2
478,30083,30213,5871.280817,7
479,29994,30014,5879.390236,7
480,27980,30164,5879.566977,4
481,6342,30229,5891.617822,10
482,14212,14307,5899.134259,2
483,26812,26813,5899.419293,2
484,6369,30119,5900.963091,5
485,4643,14702,5903.493627,2
486,30004,30104,5904.038025,4
487,30063,30238,5911.537871,4
488,29983,30210,5924.187905,6
489,8798,20418,5927.234853,2
490,15289,15290,5936.231296,2
491,2245,30143,5937.012777,8
492,12384,30181,5940.843459,3
493,20048,21999,5941.832966,2
494,19353,30099,5946.747991,3
495,21460,30121,5947.353473,3
496,29998,30128,5947.680366,9
497,360,455,5951.801744,2
498,2533,30148,5961.614155,3
499,29912,30129,5963.794374,6
500,19729,23986,5973.069395,2
501,28499,30176,5976.906363,4
502,15595,30146,5988.705501,16
503,15386,30030,5989.593058,3
504,2743,9461,5999.062177,2
505,4899,8501,6003.214972,2
506,4882,30185,6009.39409,3
507,30198,30272,6009.564724,6
508,4666,15496,6014.380184,2
509,6030,8370,6018.869911,2
510,11814,11841,6019.298298,2
511,2079,30158,6020.322458,4
512,12845,30151,6023.276794,3
513,12346,30095,6032.752578,4
514,14510,19823,6037.766971,2
515,1008,30187,6039.583485,3
516,29880,30049,6040.999834,4
517,4941,29968,6042.915494,4
518,216,30242,6042.955058,4
519,15252,15277,6043.016052,2
520,28416,28417,6044.129218,2
521,14234,14329,6047.645988,2
522,26450,26477,6050.901751,2
523,8328,8341,6053.878013,2
524,16607,16608,6062.524309,2
525,15203,15226,6063.423538,2
526,7301,30281,6068.737284,17
527,20617,30249,6069.520547,3
528,6658,30258,6070.541542,8
529,30071,30130,6073.512904,4
530,22025,30220,6076.503896,6
531,1206,9284,6086.607429,2
532,3144,22698,6089.832017,2
533,21251,30144,6091.417569,6
534,15432,30065,6093.84609,4
535,5714,30131,6096.827672,3
536,5043,5085,6097.125716,2
537,19704,30170,6098.072879,4
538,20399,30140,6098.320384,4
539,9509,30110,6105.239485,4
540,8766,8811,6107.31766,2
541,26602,30205,6109.683762,3
542,27705,30092,6109.713523,3
543,6040,22631,6116.426571,2
544,3838,3912,6120.571787,2
545,26399,30216,6120.58543,4
546,30073,30167,6120.933902,12
547,15223,29995,6129.083102,3
548,15467,15482,6134.801708,2
549,5007,30227,6136.142762,4
550,27893,30114,6137.634015,5
551,30040,30197,6140.912891,5
552,28686,28778,6149.698529,2
553,372,30257,6153.055548,8
554,25877,28353,6158.436084,2
555,9228,28744,6164.407595,2
556,13637,30226,6172.469752,4
557,6039,23770,6173.15519,2
558,22623,30332,6181.441939,9
559,18111,30222,6183.031853,5
560,20383,20390,6183.950436,2
561,3971,30136,6189.352686,3
562,22900,26451,6194.4978,2
563,30178,30179,6194.701763,5
564,22566,30084,6199.725827,3
565,5480,30201,6207.820628,7
566,5041,14779,6212.645974,2
567,28728,30157,6213.22077,4
568,23753,30297,6219.236183,5
569,28798,28806,6222.28495,2
570,8416,15244,6227.71218,2
571,28595,28601,6230.408735,2
572,5076,30307,6230.450619,9
573,23756,24875,6233.903272,2
574,874,15396,6235.128467,2
575,18042,19683,6237.322983,2
576,15261,15265,6238.536607,2
577,7909,8792,6240.412566,2
578,26196,26969,6240.785127,2
579,14225,14320,6240.818296,2
580,22417,30223,6242.805993,3
581,3189,5481,6245.395024,2
582,14625,19691,6245.451385,2
583,20550,28062,6254.079549,2
584,30152,30250,6256.030744,6
585,29199,29201,6259.174466,2
586,13354,27199,6262.647204,2
587,2586,2604,6263.216905,2
588,8832,15283,6263.791903,2
589,23773,26487,6266.542667,2
590,4486,30208,6274.01983,4
591,13841,25925,6275.358874,2
592,5056,26101,6276.517107,2
593,26398,26417,6276.959216,2
594,6317,6366,6282.477378,2
595,1047,30149,6283.600932,3
596,28722,28726,6283.937778,2
597,22495,26499,6285.478741,2
598,19719,30116,6288.477823,3
599,28321,30191,6298.724897,3
600,15940,30280,6303.173375,5
601,12605,17432,6308.032815,2
602,16716,16785,6314.738949,2
603,4999,14776,6316.055573,2
604,14190,14285,6316.792066,2
605,26460,26488,6318.213513,2
606,433,28073,6320.775585,2
607,829,30124,6325.157547,5
608,23731,23907,6326.322075,2
609,2201,24395,6332.482925,2
610,6123,13631,6333.862487,2
611,15212,29987,6334.428072,3
612,10097,22367,6334.647741,2
613,21287,30254,6334.892312,5
614,2564,2581,6335.711641,2
615,8805,8808,6335.922427,2
616,16883,16885,6338.270979,2
617,30182,30219,6338.352023,13
618,20398,20409,6338.600398,2
619,5021,30212,6339.296333,3
620,11436,23609,6340.028233,2
621,4465,30224,6349.112697,8
622,23854,30267,6351.437291,7
623,24353,30088,6352.375487,4
624,30067,30076,6361.538139,4
625,24413,30036,6363.148644,4
626,30218,30255,6363.892472,12
627,30217,30392,6368.332186,7
628,8549,30239,6371.056859,5
629,22980,27674,6376.694677,2
630,30251,30391,6379.031823,4
631,15465,24357,6381.333638,2
632,7721,27667,6382.611064,2
633,16492,16494,6383.441313,2
634,3918,12869,6388.203738,2
635,13381,13436,6389.20488,2
636,13077,19680,6397.77094,2
637,3583,6529,6399.985781,2
638,30053,30386,6401.318341,9
639,30003,30337,6401.334492,11
640,9692,30246,6405.294336,6
641,5584,14485,6406.650841,2
642,5380,25868,6412.002417,2
643,4970,11341,6416.072708,2
644,7582,14687,6416.263632,2
645,6985,30091,6422.12626,5
646,19262,30215,6423.177874,3
647,1190,6079,6423.345546,2
648,4990,15273,6425.003191,2
649,22589,30230,6427.134872,3
650,10475,30231,6429.056343,8
651,8544,24349,6431.004276,2
652,2639,30252,6435.581611,3
653,18090,28453,6437.807468,2
654,16866,30096,6439.928338,3
655,12549,28767,6445.477795,2
656,20050,26437,6446.706911,2
657,30156,30283,6448.742009,4
658,2324,19842,6449.062568,2
659,18825,26680,6451.791224,2
660,346,348,6462.730847,2
661,23335,23954,6465.912542,2
662,4776,6331,6466.556116,2
663,5492,8652,6469.887789,2
664,18167,26192,6473.859668,2
665,5995,6000,6476.555798,2
666,10664,13610,6479.242703,2
667,8995,21406,6481.035488,2
668,7291,16060,6482.241742,2
669,23775,30312,6483.989557,7
670,13234,30169,6491.427501,3
671,30106,30150,6493.585367,8
672,24420,24427,6493.774557,2
673,23657,30200,6496.197336,4
674,4483,18083,6497.713213,2
675,28821,28827,6501.150052,2
676,30112,30398,6502.501237,6
677,28412,28610,6503.49975,2
678,17657,30359,6510.491635,4
679,4987,5005,6510.664252,2
680,29151,30055,6517.510261,3
681,16152,16153,6518.951219,2
682,12531,30274,6521.84998,4
683,8733,18994,6524.608647,2
684,9456,15377,6525.099233,2
685,19355,30318,6525.819175,5
686,2655,2671,6527.238467,2
687,14812,30139,6527.883322,3
688,5001,14848,6529.555498,2
689,14846,19731,6531.29811,2
690,23659,26423,6537.470382,2
691,18212,23971,6540.538816,2
692,821,24187,6540.975768,2
693,6249,25847,6541.478961,2
694,20575,30260,6546.634701,11
695,680,6394,6548.22182,2
696,28717,28727,6549.404782,2
697,20655,27931,6551.251712,2
698,29963,30132,6553.776443,6
699,9139,21029,6560.836227,2
700,10230,26052,6565.075247,2
701,87,23791,6565.145619,2
702,30232,30334,6567.251746,4
703,17565,23953,6572.300282,2
704,26483,26498,6575.473823,2
705,362,376,6576.990041,2
706,2635,2641,6578.51883,2
707,5057,17995,6579.48653,2
708,13693,14686,6585.423221,2
709,4983,12477,6588.718161,2
710,7363,7445,6589.203214,2
711,19642,30343,6598.627256,4
712,16083,24273,6599.591124,2
713,30270,30353,6599.655461,10
714,8802,15201,6601.284118,2
715,15146,17263,6601.757115,2
716,25953,30288,6602.187895,3
717,30374,30377,6605.83868,6
718,2221,2237,6606.600639,2
719,12293,12300,6606.982897,2
720,9701,21365,6610.192433,2
721,23713,26317,6610.484929,2
722,13359,30457,6614.493783,5
723,23765,26403,6616.606305,2
724,15222,15263,6616.991537,2
725,3888,18799,6617.151578,2
726,458,26932,6617.292271,2
727,4007,23715,6620.904848,2
728,18738,30344,6620.907469,8
729,30278,30293,6621.924601,8
730,23942,30259,6622.743533,5
731,2225,2231,6625.083849,2
732,13422,27597,6626.721512,2
733,28647,28648,6629.004978,2
734,16214,16215,6629.740794,2
735,1019,18458,6630.437542,2
736,10030,30406,6631.40883,8
737,905,30184,6638.854683,4
738,5009,30351,6640.952517,10
739,30221,30261,6641.08785,6
740,1016,26796,6642.839754,2
741,20343,20355,6644.188438,2
742,30206,30253,6644.552919,4
743,2178,8492,6645.010083,2
744,19783,30431,6649.785961,4
745,8507,30264,6653.64965,3
746,6033,26150,6654.986777,2
747,17049,24440,6657.938795,2
748,28704,28752,6661.788799,2
749,10629,21188,6664.032113,2
750,11684,11707,6664.219234,2
751,14882,30243,6665.589478,12
752,28452,30432,6667.145341,3
753,30196,30413,6669.59614,6
754,6256,12423,6670.349916,2
755,20353,20425,6673.460871,2
756,27996,30292,6674.707709,5
757,23987,30171,6679.309171,3
758,8183,15388,6680.675565,2
759,12357,30419,6682.394841,7
760,15231,29869,6682.823081,4
761,24569,24628,6683.559605,2
762,1001,23447,6685.767869,2
763,15714,20568,6688.822841,2
764,22663,30369,6690.54447,5
765,13674,27470,6695.214261,2
766,30407,30438,6698.202253,7
767,15513,30183,6698.4121,3
768,15269,15314,6698.717862,2
769,351,26275,6698.87707,2
770,22,27986,6701.744474,2
771,5523,6859,6707.668224,2
772,17678,25846,6711.704925,2
773,26034,30504,6713.055415,3
774,2676,26942,6715.804792,2
775,20619,30384,6716.544498,3
776,15355,21045,6718.199238,2
777,12343,19784,6718.421913,2
778,2500,15266,6722.896697,2
779,6608,26045,6723.049234,2
780,5736,14478,6724.03376,2
781,14718,30310,6730.77316,3
782,12282,12894,6731.748807,2
783,9265,12930,6735.513047,2
784,10039,30333,6749.418814,3
785,2251,30492,6750.154583,11
786,28812,28826,6751.129461,2
787,16901,16902,6751.592849,2
788,26364,26454,6752.106782,2
789,17700,30172,6754.367871,3
790,9288,21153,6755.466601,2
791,6549,19582,6755.66244,2
792,30400,30563,6757.946098,11
793,30387,30482,6763.704311,4
794,15287,15331,6768.077053,2
795,14572,23437,6771.51054,2
796,8824,17835,6773.40675,2
797,14664,18771,6774.228222,2
798,16362,16363,6775.084649,2
799,30296,30421,6778.312646,6
800,1330,24005,6778.371633,2
801,12809,30509,6778.402413,6
802,7175,30452,6783.848517,5
803,5389,6429,6787.02689,2
804,5504,29613,6790.491219,2
805,21167,30068,6790.534711,3
806,15313,15323,6790.964512,2
807,20369,30085,6792.315423,5
808,2602,17449,6793.022229,2
809,6131,8337,6793.389581,2
810,6096,8378,6794.287821,2
811,13609,30285,6796.671771,4
812,20609,30163,6796.816387,3
813,28474,28674,6797.971683,2
814,14802,21301,6807.859869,2
815,7192,17629,6811.776934,2
816,29100,29104,6812.44288,2
817,28338,28611,6817.737528,2
818,18176,18227,6819.673086,2
819,24078,25028,6821.835823,2
820,12457,18951,6822.4928,2
821,440,18318,6825.115896,2
822,12517,30422,6828.11875,3
823,23653,30135,6829.204248,4
824,30031,30578,6829.566726,8
825,30362,30473,6831.416404,13
826,944,26181,6833.505835,2
827,5999,6077,6839.808769,2
828,26426,26440,6849.129069,2
829,11901,30275,6849.771818,10
830,27655,27748,6850.580705,2
831,20642,26486,6851.513555,2
832,1920,4276,6854.766663,2
833,19281,30271,6855.902493,4
834,1036,4810,6859.016329,2
835,13780,30340,6862.216321,4
836,8803,30082,6864.722136,3
837,8801,21402,6865.625536,2
838,27389,29598,6866.017477,2
839,22694,24649,6870.283982,2
840,12428,23755,6873.466665,2
841,20638,20679,6875.090836,2
842,4622,7506,6877.983353,2
843,17498,25368,6878.824464,2
844,5419,30379,6882.589319,6
845,7701,23589,6886.656663,2
846,28770,30346,6886.861361,5
847,2412,6343,6887.140989,2
848,30137,30530,6889.224506,20
849,17434,23454,6891.900971,2
850,22890,30195,6895.043328,5
851,15301,30326,6896.404341,4
852,26473,26476,6896.840291,2
853,2580,2601,6898.950717,2
854,30329,30549,6907.914813,7
855,28693,28707,6907.927909,2
856,30309,30445,6908.817663,8
857,14811,22463,6909.210447,2
858,17513,19752,6910.502659,2
859,14773,15452,6910.627323,2
860,25936,26048,6911.43263,2
861,10922,18134,6913.604631,2
862,30265,30417,6914.318516,13
863,1002,30425,6914.515746,4
864,374,1191,6916.797525,2
865,21519,22615,6916.800561,2
866,2537,30573,6918.775494,3
867,15343,30228,6920.938231,3
868,4480,30347,6926.069867,6
869,14240,30090,6928.348913,3
870,4985,30225,6928.699445,3
871,28825,28917,6932.354362,2
872,2233,8494,6932.859944,2
873,15011,15941,6933.582624,2
874,24033,30476,6939.6748,3
875,19887,19889,6940.948999,2
876,5111,30314,6942.057608,4
877,28799,28803,6942.111999,2
878,2302,30122,6943.655521,3
879,16211,16213,6947.118755,2
880,13799,23931,6947.488179,2
881,8465,23157,6949.04202,2
